"","ප්‍රධාන න ර ස්දහා කාලගුණ අනාවැකිය","","","","2023-08-04"
"","උෂතණත්වය(ගස්. අංශක)","","ස්ාගේක්ෂ ආර්ද්‍රතාවය(%)","",""
"න රය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","25","85","45","ප්‍රධාන වශනයේ වැසි රහිත"
"මඩකලපුව","38","25","75","40","ප්‍රධාන වශනයේ වැසි රහිත"
"නකාළඹ","31","25","85","70","ප්‍රධාන වශනයේ වැසි රහිත"
"ගාල්ල","30","27","90","80","වැසි ස්වල්පයක්"
"යාපනය","34","27","85","55","ප්‍රධාන වශනයේ වැසි රහිත"
"මහනුවර","29","22","80","55","ප්‍රධාන වශනයේ වැසි රහිත"
"නුවරඑළිය","19","13","85","65","ප්‍රධාන වශනයේ වැසි රහිත"
"රත්නපුරය","33","25","85","55","ප්‍රධාන වශනයේ වැසි රහිත"
"ිකුණාමලය","37","26","80","40","ප්‍රධාන වශනයේ වැසි රහිත"
"මේනාරම","32","27","90","70","ප්‍රධාන වශනයේ වැසි රහිත"
