"","දදනික තත්ත්ව වාර්තාව-ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka  දිනය/jpfjp /Date : 22nd November  2022 at 0600hrs","","","","","","","","","","","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு Administrative","","බලපෑමට ලක්වු ghjpf;fg;gl;l","","","","","නිවාස්ත්‍ හානි Nrjkile;j tPLfs;","","","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd miktplk; Safe","",""
"","purview","","Affected","","","","","Houses Damaged","","","Other Damages","","","","Location",""
"","","ආරම්භක දිනය","","","","තුවාලවු","අතුරුදහන්වූ","","","","","","","","",""
"","","mdu;j;jk; Muk;gpj;j","","","මිය යෑම්","පුද්ගලයින්","පුද්ගලයින්","","","කුඩා හා මධය","","","","","",""
"පළාත khfhzk;","","ආපදාව               mdHj;jk","","","","","","","","","","","","","",""
"","#","","","","kuzq;fs;","fhakile;NjhH","fhzhky;NghNd","","","පරිමාණ වයාපාරික","","ඉතා වැදගත්","","","","ලවනත් කරුණු                 NtW Fwpg;Gf;fs; Remarks"
"Province","Disaster","jpfjp   Date of","","","Deaths","Injured","hH Missing","","","ස්ත්‍
රථාන சிறிய,","","යටිතල පහසුකම්","","","",""
"","","","","","","","","","","","","","ආරක්ිත ස්ත්‍රථාන","","",""
"","ප්‍රා.ලේ. ලකා","commenced","","","","People","People","","","நடுத்தர,","","වලට වූ හානි","","","",""
"","","","පවුේ ස්ත්‍ංඛ්‍යාව","","","","","","අර්ධ හානි","","","","ස්ත්‍ංඛ්‍යාව","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්",""
"","දිස්ත්‍රික්කය  மாவட்டம்","","","පුද්ගලයින්","","","","පූර්ණ හානි","","நிறுவனங்களின்","","mbg;gilf;","","","",""
"","gpuNjr nra.gp     DS","","FLk;gq;fs;","","","","","","gFjpasT","சேதங்கள்;","","","vz;zpf;if","FLk;gq;fs;","egHfs;",""
"","District","","","egHfs; People","","","","KOik Fully","","","","fl;likg;Gf;fs;","","","",""
"","","","Families","","","","","","Partially","","","","No. of Safety","","Families
Persons",""
"","Division","","","","","","","","","Small,","","Damages to","","","",""
"","","","","","","","","","","Medium,","","","Locations","","",""
"","","","","","","","","","","","","critical","","","",""
"","","","","","","","","","","Enterprises","","Infrastructure","","","",""
"","","","","","","","","","","Damages","","","","","",""
"","කෑගල්ල","","","","","","","","","","","","","","",""
"සබරගමුෙ පලාත","1
Rabukkana
Fire","2022.11.17","1","2","","","","1","","","","","","","",""
"","Nffhiy    Kegalle","","","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","",""
"Sabaragamuwa","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","","","","","","","","","","","",""
"","","","1","2","0","0","0","1","0","","0","0","","0","0","0"
"","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","1","2","0","0","0","1","0","","0","0","","0","0","0"
"","Haldumulla","","1","7","","","","","1","","","","","","",""
"","බදුල්ල         gJs;is","2022.11.20","","","","","","","","","","","","","",""
"","2
High Wind
Ella","","1","3","","","","","","","1","","","","",""
"ඌෙ","Badulla","","","","","","","","","","","","","","",""
"Cth khfhzk;","Passara","2022.11.19","1","3","","","","","1","","","","","","",""
"Uva","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","3","13","0","0","0","0","2","","1","0","","0","0","0"
"","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","3","13","0","0","0","0","2","","1","0","","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","4","15","0","0","0","1","2","","1","0","","0","0","0"
"","","","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","","","","",""
