"ප","ේධ්‍තිබේ පුබරෝකථන මාර්ගය සහ පේධ්‍තිබේ තීවෘතාවය","",""
"දිනය/බේලාව)","ස
්ථානය","උපරිම සුළබේ බේගය (පැයට කි. මි.)","කැළඹිලි ස්වභාවය"
"(ශ්‍රි ලෙංකා පැය)","(උතුරු අක්්ාෙංශ oN","",""
"","නැබගනහිර බේශාෙංශ  oE)","",""
"","","","ගැඹුරු පීඩන අවෙොතයක්"
"27.11.24/0600","8.7/82.2","55-65 විටිේ විට  75 දක්වො",""
"","","","සුළි කුණොටුව"
"27.11.24/1200","9.0/82.1","60-70 විටිේ විට  80 දක්වො",""
"","","","සුළි කුණොටුව"
"27.11.24/1800","9.4/82.0","60-70 විටිේ විට  80 දක්වො",""
"","","","සුළි කුණොටුව"
"28.11.24/0000","9.8/81.9","65-75 විටිේ විට  85 දක්වො",""
"","","65-75 විටිේ විට  85 දක්වො","සුළි කුණොටුව"
"28.11.24/0600","10.2/81.8","",""
"","","65-75 විටිේ විට  85 දක්වො","සුළි කුණොටුව"
"28.11.24/1800","10.8/81.6","",""
"","","60-70 විටිේ විට  80 දක්වො","සුළි කුණොටුව"
"29.11.24/0600","11.3/81.3","",""
"","","60-70 විටිේ විට  80 දක්වො","සුළි කුණොටුව"
"29.11.24/1800","11.7/80.9","",""
"","","","ගැඹුරු පීඩන අවෙොතයක්"
"30.11.24/0600","12.1/80.4","50-60 විටිේ විට  70 දක්වො",""
