"","රත්නපුර","","","","","","","","","","","","","",""
"4
,uj;jpdGhp","Weligapola","","2023.11.23","","","","","","","","","","1","10","34"
"ස්ත්‍බරගමුව පලාත","","","","","","","","","","","","","","",""
"Rathnapura","","","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","",""
"Sabaragamuwa","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","0","0","0","0","0","0","0","0","0","1","10","34"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","0","0","0","0","0","0","0","0","0","1","10","34"
"","Gampaha","Flood","2023.11.23","234","879","","","","","4","","","","",""
"ගම්පහ","","","","","","","","","","","","","","",""
"5","fk;g`h    
Katana","Flood","2023.11.22","57","213","","","","","2","","","","",""
"Western","","","","","","","","","","","","","","",""
"Gampaha","","","","","","","","","","","","","","",""
"Nky; khfhzk;","Wattala","Flood","2023.11.24","906","3805","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1197","4897","0","0","0","0","6","0","0","0","0","0"
