"","Weather Forecast for Main Cities","","","","26-Oct-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","32","24","90","65","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","31","26","95","70","Showers or thundershowers after 2.00p.m"
"Colombo","30","25","95","75","Showers or thundershowers at times"
"Galle","30","26","90","80","Showers or thundershowers at times"
"Jaffna","30","24","95","80","Showers or thundershowers at times"
"Kandy","29","20","95","65","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","21","12","95","70","A few showers"
"Ratnapura","32","23","95","75","Showers at times"
"Trincomalee","32","24","95","65","Showers or thundershowers after 2.00p.m"
"Mannar","29","24","95","80","Showers or thundershowers at times"
