"","பிரதான நகரங் களுக்கான வானிலை முன் னறிவித்தை்","","","",""
"","","வவப்பநிலை (0C)","சாரீரப்பதன்  (%)","",""
"நகரம்","","","","","வானிலை"
"","உச்ச","குலைந்த","உச்ச","குலைந்த",""
"அனுராதபுரம்","36","27","90","55","பிரதானமாக சீரான வானிலை"
"மட்டக்களப்பு","35","28","85","65","பிரதானமாக சீரான வானிலை"
"வகாழும் பு","31","28","85","70","சிறிதளவிை்  மலை பெய் யும்"
"காலி","30","27","95","85","சிறிதளவிை்  மலை பெய் யும்"
"","","","","","பி.ெ. 2.00 மணிக்குெ் பின் னர் மலை அை் ைது இடியுடன்  கூடிய"
"யாழ் ப்பாணம்","34","24","90","65",""
"","","","","","மலை பெய் யும் சாத்தியம்"
"கண் டி","31","23","90","65","அடிக்கடி மலை பெய் யும்"
"நுவவரலியா","21","15","95","70","அடிக்கடி மலை பெய் யும்"
"இரத்தினபுரி","32","25","90","70","அடிக்கடி மலை பெய் யும்"
"","","","","","பி.ெ. 2.00 மணிக்குெ் பின் னர் மலை அை் ைது இடியுடன்  கூடிய"
"திருககாணமலை","36","36","90","70",""
"","","","","","மலை பெய் யும் சாத்தியம்"
"","","","","","பி.ெ. 2.00 மணிக்குெ் பின் னர் மலை அை் ைது இடியுடன்  கூடிய"
"மன் னார்","32","28","80","70",""
"","","","","","மலை பெய் யும் சாத்தியம்"
