"Ky;iyj;jPT 
4
Udaiyarkaddu South","High wind & Rain","2023.04.24","1","6","","","","","1","","","","",""
"Mulaitivu","","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1","6","0","0","0","0","1","0","0","0","0","0"
"උතුරු පලාත","","","","","","","","","","","","","",""
"tl khfhzk; 
මන්නාරම","","","","","","","","","","","","","",""
"kd;dhH      
5
Madhu
Northen","High Wind","2023.04.13","2","6","","","","","1","","","","",""
"Mannar","","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2","6","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","3","12","0","0","0","0","2","0","0","0","0","0"
"","Lightning","2023.04.25","9","39","","","","","9","","","","",""
"Yatiyantota","","","","","","","","","","","","","",""
"","High Wind","2023.04.25","2","7","","","","","2","","","","",""
"","High Wind","2023.04.25","4","17","","","","","4","","","","",""
"Bulathkohupitiya","","","","","","","","","","","","","",""
"","Lightning","2023.04.25","1","3","","","","","1","","","","",""
"","High Wind","2023.04.25","2","8","","","","","2","","","","",""
"Aranayake
කෑෙල්ල","","","","","","","","","","","","","",""
"ස්ත්‍බරෙමුව පලාත","Lightning","2023.04.25","2","9","","","","","2","","","","",""
"Nffhiy     
6","","","","","","","","","","","","","",""
"Kegalle
rg;ufKt","High Wind","2023.04.25","8","35","","","","","8","","","","",""
"Kegalle","","","","","","","","","","","","","",""
"Sabaragamuwa","High Wind","2023.04.25","2","9","","","","","2","","","","",""
"Warakapola","","","","","","","","","","","","","",""
"","Lightning","2023.04.25","1","4","","","","","1","","","","",""
"","High Wind","2023.04.25","17","66","","2","","1","16","1","","","",""
"Ruwanwella","Lightning","2023.04.25","4","14","","","","","4","","","","",""
