"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","32","23","95","55","වැසි වාර කිහිපයක්"
"මඩකලපුව","29","24","90","75","වැසි වාර කිහිපයක්"
"හකාළඹ","31","23","90","60","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"ොේල","30","25","90","70","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"යාපනය","31","24","90","70","වැසි සරවේපයක්"
"ම නුවර","28","20","95","55","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"නුවරඑළිය","18","12","90","45","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"රත්නපුරය","34","22","95","55","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"ිකුණාමලය","29","24","95","70","වැසි වාර කිහිපයක්"
