"","","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","44","170","2","0","0","1","10","0","0","0","0","0"
"","","මඩකලපුව/kl;lf;f","","Drowning / දිලේ","","","","","","","","","","","","","One person died due"
"","20","","Kiran","","2018.05.26","","","1","","","","","","","","",""
"","","sg;G/ Batticaloa","","ගිලීම්","","","","","","","","","","","","","to Drowning"
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","0","0","1","0","0","0","0","0","0","0","0","0"
"නැලගනහිර","","","","","","","","","","","","","","","","",""
"පලාත","","ත්‍රීකුණාමලය","Thambalgamma","දැඩි වර්ෂාව","2018.05.23","1","4","","","","","1","","","","",""
"fpof;F","21","jp.kiy","","fLk; kio Heavy","","","","","","","","","","","","",""
"","","","Muthur","","","1","3","","","","","","","","","",""
"Eastern","","Trincomalee","","Rain","2018.05.25","","","","","","","","","","","",""
"","","","Kinniya","","","288","1125","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","290","1132","0","0","0","0","2","0","0","0","0","0"
