"","Weather Forecast for Main Cities","","","","2-Apr-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","35","24","95","50","Showers or thundershowers after 2.00p.m"
"Batticaloa","32","25","90","70","Showers or thundershowers after 2.00p.m"
"Colombo","31","25","95","65","Showers or thundershowers are likely after 2.00p.m"
"Galle","30","25","95","75","Showers or thundershowers after 2.00p.m"
"Jaffna","33","24","95","60","A few showers"
"Kandy","31","21","95","50","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","22","10","95","30","Showers or thundershowers after 2.00p.m"
"Ratnapura","33","24","95","55","Showers or thundershowers after 2.00p.m"
"Trincomalee","33","25","90","70","Showers or thundershowers are likely after 2.00p.m"
"Mannar","33","25","85","65","Showers or thundershowers are likely after 2.00p.m"
