"","Weather Forecast for Main Cities","","","","17-Oct-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","24","95","75","Mainly fair"
"Batticaloa","31","25","95","70","Showers or thundershowers are likely after 2.00p.m"
"Colombo","31","25","90","75","Several spells of showers"
"Galle","30","26","90","80","Several spells of showers"
"Jaffna","32","24","95","75","Showers or thundershowers at times"
"Kandy","29","22","95","80","Several spells of light showers"
"Nuwara-Eliya","19","15","95","80","Several spells of light showers"
"Ratnapura","32","24","95","75","Several spells of showers"
"Trincomalee","34","25","95","75","Showers or thundershowers are likely after 2.00p.m"
"Mannar","31","24","95","75","Several spells of light showers"
