"","","Koralai Pattu -","","","","","","","","","","","","",""
"","මඩ ලපුව","","2023.09.30","1","2","","","","","1","","","","",""
"","","Valaichenai","High Wind & Heavy","","","","","","","","","","","",""
"","13
kl;lf;fsg;G","","","","","","","","","","","","","",""
"","","Rain","","","","","","","","","","","","",""
"","Batticaloa","Porativu Pattu - Vellavely","2023.10.01","1","5","","","","","1","","","","",""
"","දිසරික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","2","7","0","0","0","0","2","0","0","0","0","0"
"නැකගනහිර පලොත","","","","","","","","","","","","","","",""
"fpof;F","පළොත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total","","","2","7","0","0","0","0","2","0","0","0","0","0"
"Eastern","","","","","","","","","","","","","","",""
"","අම්පොර","","","","","","","","","","","","","",""
"","14","Addalachchenei
Lightning","2023.10.07","","","1","3","","","","","","","",""
"","mk;ghiw Ampara","","","","","","","","","","","","","",""
"","දිසරික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","0","0","1","3","0","0","0","0","0","0","0","0"
"","පළොත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total","","","0","0","1","3","0","0","0","0","0","0","0","0"
"","","Mahiyanganaya","2023.10.06","65","279","","","","","65","","","","",""
"","","Ella","2023.10.07","2","7","","","","","2","","","","",""
"","බදුල්ල","","","","","","","","","","","","","",""
"","gJs;is   
15","Welimada","High wind & Rain
2023.10.09","1","4","","","","","1","","","","",""
"ඌව             Cth","Badulla","","","","","","","","","","","","","",""
"","","Haputale","2023.10.07","1","2","","","","","1","","","","",""
"khfhzk; Uva","","","","","","","","","","","","","","",""
"","","Haliela","2023.10.07","3","10","","","","","3","","","","",""
"","දිසරික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","72","302","0","0","0","0","72","0","0","0","0","0"
