"හම්බනගතාට","","","","","","","","","","","","",""
"5
Beliaththa
High Wind
`k;ghe;Njhl;il","2023.05.10","1","5","","","","","1","","","","",""
"Hambantota","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","1","5","0","0","0","0","1","0","0","0","0","0"
"Weligama
Tree Fallen","2023.05.13","1","5","","1","","","1","","","","",""
"Kotapola
දකුනු පලාත     njd;","","75","337","","","","","","","","","",""
"මාතර          
khfhzk;","","","","","","","","","","","","",""
"Pasgoda","","21","88","","","1","","10","","","","",""
"6
khj;jiw        
Southern","","","","","","","","","","","","",""
"Flood
Aturaliya
Matara","2023.05.14","35","140","","","","","2","","","","",""
"Pitabeddara","","250","1125","","","","","","","","","",""
"Akuressa","","10","45","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","392","1740","0","1","1","0","13","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","393","1745","0","1","1","0","14","0","0","0","0","0"
"ගම්පහ      fk;g`h","","","","","","","","","","","","",""
"7
Dompe
Tree Fallen","2023.05.11","3","14","","6","","","3","","","","",""
"Western         
Gampaha","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","3","14","0","6","0","0","3","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","3","14","0","6","0","0","3","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","428","1872","0","7","1","0","40","0","0","0","0","0"
