"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","දිනය :     2024-03-14",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","24","90","40","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","34","24","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","26","85","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","31","25","90","70","සවස 4.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"යාපනය","34","24","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","33","20","90","45","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","23","13","95","50","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"රත්නපුරය","36","24","95","50","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"ත්‍රිකුණාමලය","33","24","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","34","25","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
