"","","Udunuwara","","2021.10.26","1","4","","","","","1","","","","",""
"","නුවර","Hariapattuwa","","2021.10.26","1","2","","","","","1","","","","",""
"","","","Heavy Rain","","","","","","","","","","","","",""
"","4
fz;b","Pathahewaheta","","2021.10.27","1","2","","","","","1","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","","",""
"","Kandy","Thumpane","","2021.10.26","1","4","","","","","1","","","","",""
"kj;jpa","","","","","","","","","","","","","","","",""
"","","Gangaihalakorale","High Wind","2021.10.28","2","8","","","","","2","","","","",""
"khfhzk;","","","","","","","","","","","","","","","",""
"Central","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","6","20","0","0","0","0","6","0","0","0","0","0"
"","","","Landslide Risk","","16","51","","","","","","","","","",""
"","","Ukuwela","Flood","","4","13","","","","","3","","","","",""
"","","","Heavy Rain","","1","4","","","","","1","","","","",""
"","මාතලල්","Raththota","Landslide Risk","","14","59","","","","","","","","1","11","43 Rathwaththa Primary School"
"","5
khj;jis","","","2021.11.03","","","","","","","","","","","",""
"","","Ambanganga","","","","","","","","","","","","","",""
"","Matale","","Drowning","","","","","","1","","","","","","",""
"","","Koralaya","","","","","","","","","","","","","",""
"","","Dambulla","Heavy Rain","","1","4","","","","","1","","","","",""
"","","Mathale","Flood","","30","111","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","66","242","0","0","1","0","5","0","0","1","11","43"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","223","824","0","0","1","0","13","0","0","5","34","139"
"","මුලතිව්","","","","","","","","","","","","","","",""
"","6
Ky;iyj;jPT","Thunukkai","Lightning","2021.10.26","2","5","1","1","","","","","","","",""
"","Mulaitivu","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2","5","1","1","0","0","0","0","0","0","0","0"
"","","","","2021.10.29","9","40","","","","","1","","","","",""
"","","","Heavy Rain","","","","","","","","","","","","",""
"","","Sandilipay","","2021.10.30","1","5","","","","","","","","","",""
"","යාපනය","","","","17","70","","","","","2","","","","",""
"","7
aho;g;ghzk;","Kayts","","","1","4","","","","","1","","","","",""
"උතුරු පලාත","","","","2021.10.29,","","","","","","","","","","","",""
"","Jaffna","Tellippalai","Flood","","5","15","","","","","","","","","",""
"tl khfhzk;","","","","2021.10.31","","","","","","","","","","","",""
"","","Point Pedro","","","18","61","","","","","","","","","",""
"Northen","","","","","","","","","","","","","","","",""
"","","Chankanai","","","3","14","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","54","209","0","0","0","0","5","0","0","0","0","0"
"","මන්නාරම","Mannar Town","","","27","102","","","","","","","","","",""
"","","","Heavy Rain &","","","","","","","","","","","","",""
"","8
kd;dhH","Nannattan","","2021.11.01","4","18","","","","","","","","","",""
"","","","Flood","","","","","","","","","","","","",""
"","Mannar","","","","","","","","","","","","","","",""
"","","Manthai West","","","9","32","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","40","152","0","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","96","366","1","1","0","0","5","0","0","0","0","0"
"","","Haliela","","","81","347","","","","","58","4","","","",""
"","","Welimada","","","6","27","","","","","6","","","","",""
"","","Ella","","","157","646","1","","","6","86","3","","1","12","42 Halpe Kovil"
"","","Haldumulla","","","6","32","","","","","6","","","","",""
"","","Soronathota","","","4","7","","","","","1","","","","",""
"","බදුල්ල gJs;is","","","","","","","","","","","","","","",""
"ඌව","9","Passara","Heavy Rain","2021.10.29","49","201","2","","","5","49","","","3","17","70"
"","Badulla","","","","","","","","","","","","","","",""
"Cth","","","","","","","","","","","","","","","",""
"","","Badulla","","","355","1307","","","","","308","3","","","",""
"khfhzk;","","","","","","","","","","","","","","","",""
"Uva","","Bandarawela","","","24","92","","","","","15","","","","",""
"","","Megahakiula","","","3","9","","","","","3","","","","",""
"","","Lunugala","","","1","6","","","","","1","","","","",""
"","","Ridimaliyedda","","","1","6","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","687","2680","3","0","0","11","534","10","0","4","29","112"
