"","දදනික තත්ත්ව වාර්තාව-ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date :30th April 2024 at 0900hrs","","","","","","","","","","","",""
"","","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","බලපෑමට ලක්වු","","","","Nrjkile;j","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","Administrative purview","","","ghjpf;fg;gl;l    Affected","","","","tPLfs; Houses","","Other Damages","","miktplk; Safe Location",""
"","","","","","","තුවාලවු","අතුරුදහ","","","","","",""
"","","","","","","","","Damaged","","","","",""
"","","","ආරම්භක දිනය","","","පුද්ගලයින්","න්වූ","","","","","",""
"","","","mdu;j;jk;","","මිය යෑම්","","පුද්ගලයින්","","","කුඩා හා මධය","","",""
"","","ආපදාව","","","","","","","","","","","ලවනත් කරුණු"
"පළාත khfhzk;","","","","","kuzq;f","fhakil","fhzhky;","","","පරිමාණ වයාපාරික","ඉතා වැදගත් යටිතල","ආරක්ිත",""
"","#","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","","","","NtW Fwpg;Gf;fs;"
"","","","","","s;","e;NjhH","NghNdhH","","","","පහසුකම් වලට වූ","ස්ත්‍
රථාන  
පවුේ",""
"Province","","","","","","","","පූර්ණ","","ස්ත්‍
රථාන சிறிய,","","","Remarks"
"","ප්‍රා.ලේ. ලකා","Disaster","Date of","පවුේ ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින්","Deaths","","","","අර්ධ හානි","நடுத்தர,","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","දිස්ත්‍රික්කය","","","","","","","හානි","","நிறுவனங்களின்","","",""
"","","","commenced","","","Injured","Missing","","gFjpasT","","fl;likg;Gf;fs;","vz;zpf;i
egHfs;",""
"","gpuNjr nra.gp     DS","","","FLk;gq;fs; 
egHfs;","","","","","","","","FLk;gq;f",""
"","மாவட்டம் District","","","","","People","People","KOik","","சேதங்கள்; Small,","","",""
"","","","","Families
People","","","","","Partially","Damages to","","s; 
Persons
f   No.",""
"","Division","","","","","","","Fully","","","","",""
"","","","","","","","","","","Medium, 
critical","","Families
of Safety",""
"","","","","","","","","","","Enterprises 
Infrastructure","","Locations",""
"","","","","","","","","","","Damages","","",""
"","ගම්පහ","","","","","","","","","","","","Drinking water is"
"","","","2024.02.26 -","","","","","","","","","",""
"","fk;g`h      
1
Diwulapitiya","Drought","","2487
7461","","","","","","","","","being distributed for"
"Western","","","2024.04.08","","","","","","","","","","drought areas"
"","Gampaha","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","",""
"බස්නාහිර පලාත","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","2487
7461","0","0","0","0","0","0","0","0
0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","2487
7461","0","0","0","0","0","0","0","0
0","0"
"","Warakapola","","2024.03.11","56
271","","","","","","","","",""
"","Ruwanwella","","2024.03.11","110
550","","","","","","","","",""
"","Yatiyanthota","","2024.03.14","80
289","","","","","","","","",""
"","කෑගල්ල","","","","","","","","","","","","Drinking water is"
"","Nffhiy     
2
Dareniyagala","Drought","2024.03.17","95
394","","","","","","","","","being distributed for"
"","","","","","","","","","","","","","drought areas"
"","Kegalle","","","","","","","","","","","",""
"","Dehiovita","","2024.03.19","160
672","","","","","","","","",""
"","Galigamuwa","","2024.03.18/19","65
246","","","","","","","","",""
"","Kegalle","","2024.03.15","80
280","","","","","","","","",""
"","","Tree Fallen","2024.04.27","2
8","","","","","2","","","",""
"","Dehiovita","","","","","","","","","","","",""
"","","Lightning","2024.04.27","3
14","","","","","3","","","",""
"","Dareniyagala","Lightning","2024.04.27","2
7","","","","","2","","","",""
"","Yatiyanthota","Lightning","2024.04.27","2
8","","","","","2","","","",""
"","Ruwanwella","High wind","2024.04.27","9
32","","","","","9","","","",""
"සබරගමුව පලාත","","Lightning","2024.04.27","3
16","","","","","3","","","",""
"rg;ufKt","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","667
2787","0","0","0","0","21","0","0","0
0","0"
"Sabaragamuwa","","","","","","","","","","","","",""
"","Ayagama","Lightning","2024.04.29","1
5","","1","","","1","","","",""
"","","Lightning","2024.04.27","1
2","","","","","1","","","",""
"","Waligapola","","","","","","","","","","","",""
"","","Heavy Rain/Tree fallen","2024.04.27","6
14","","","","2","3","","","",""
"","Kalawana","Lightning","2024.04.27","4
18","","","","","4","","","",""
"","රත්නපුර/","","","","","","","","","","","",""
"","","Lightning","2024.04.27","1
4","","","","","1","","","",""
"","Opanayaka
3
,uj;jpdGhp/","","","","","","","","","","","",""
"","","Heavy Rain/","2024.04.27","1
1","","","","","1","","","",""
"","Rathnapura","","","","","","","","","","","",""
"","","Cutting Faliture/High","","","","","","","","","","",""
"","Godakawela","","2024.04.27","4
13","","","","","4","","","",""
"","","wind","","","","","","","","","","",""
"","Kiriella","Lightning","2024.04.27","1
5","","","","","1","","","",""
"","","Highwind","2024.04.27","2
11","","","","","2","","","",""
"","Kuruvita","","","","","","","","","","","",""
"","","Lightning","2024.04.27","2
5","","","","","2","","","",""
"","Kolonna","Highwind","2024.04.27","1
4","","","","","1","","","",""
"","Nivithigala","Heavy Rain","2024.04.27","1
2","","","","","1","","","",""
"","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","25
84","0","1","0","2","22","0","0","0
0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","692
2871","0","1","0","2","43","0","0","0
0","0"
"","බදුල්ල","","","","","","","","","","","","Drinking water is"
"","4
Hali Ela
gJs;is","Drought","2024.03.31","50
190","","","","","","","","","being distributed for"
