"","","Balangoda","High wind","2023.04.22","1","2","","","","","1","","","","",""
"","","","High wind","2023.04.23","1","4","","","","","1","","","","",""
"","","Kuruwita","","","","","","","","","","","","","",""
"","","","Lightning","2023.04.23","1","4","","","","","1","","","","",""
"","රත්නපුර ,uj;jpdGhp","","","","","","","","","","","","","","",""
"","7","Kalawana","High wind","2023.04.23","1","4","","","","","1","","","","",""
"ස්ත්‍බරෙමුව පලාත","Rathnapura","","","","","","","","","","","","","","",""
"rg;ufKt","","","High wind","2023.04.23","1","4","","","","","1","","","","",""
"","","Ayagama","","","","","","","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","",""
"","","","Lightning","2023.04.23","4","10","","","","","4","","","","",""
"","","Kiriella","High wind","2023.04.23","1","3","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","10","31","0","0","0","0","10","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","41","151","0","0","0","0","41","0","0","0","0","0"
"","","","High wind","2023.04.20/21","14","55","","","","","14","","","","",""
"","","Dimbulagala","","","","","","","","","","","","","",""
"","","","Lightning","2023.04.21","5","16","1","","","","4","","","","",""
"","","Medirigiriya","High wind","2023.04.21","14","51","","","","","14","","","","",""
"","ගපාගලාන්නරුව","","","","","","","","","","","","","","",""
"උතුරුමැද පලාත","nghyd;dWit 
8","Thamankaduwa","High wind","2023.04.21","1","4","","","","","1","","","","",""
"tlkj;jpa","Polonnaruwa","","","","","","","","","","","","","","",""
"","","Elahera","High wind","2023.04.20/21","11","41","","","","","11","","","","",""
"khfhzk; North","","","","","","","","","","","","","","","",""
"Central","","Higurakgoda","High wind","2023.04.20/21","8","34","","","","","5","3","","","",""
"","","Welikanda","High wind","2023.04.21","6","21","","","","","6","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","59","222","1","0","0","0","55","3","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","59","222","1","0","0","0","55","3","0","0","0","0"
"","","","High wind","2023.04.21","1","3","","","","","1","","","","",""
"","","Haguranketha","","","","","","","","","","","","","",""
"","නුවරඑලිය","","","","","","","","","","","","","","",""
"","","","Lightning","2023.04.21","1","5","","","","","1","","","","",""
"","9
Etnuypah","","","","","","","","","","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","","",""
"","Nuwara Eliya","","High wind","2023.04.23","2","10","","","","","2","","","","",""
"kj;jpa khfhzk;","","Nuwaraeliya","","","","","","","","","","","","","",""
"Central","","","Cutting Failure","2023.04.23","1","4","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","5","22","0","0","0","0","5","0","0","0","0","0"
