"Cth khfhzk;","","","","","","","","","","","","","",""
"Uva","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","70
240","0","6","0","3
37","0","0","1
70","240",""
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","70
240","0","6","0","3
37","0","0","1
70","240",""
"","","Mahoya","","2023.04.12","649
2192","","","","","","","","",""
"","","අම්පාර","","","","","","","","","","","",""
"","2","mk;ghiw  
Pothuvil","Drought","2023.04.17","2639
8926","","","","","","","","",""
"","","Ampara","","","","","","","","","","","",""
"","","Lahugala","","2023.04.17","143
510","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","3431
11628","0","0","0","0
0","0","0","0
0","0",""
"","","","High wind","2023.04.20/21","5
17","","","","1","","","","",""
"නැගෙනහිර පලාත","","","","","","","","","","","","","",""
"","","Kanthale","","","","","","","","","","","",""
"fpof;F","","","Lightning","2023.04.21","1
2","","","","1","","","","",""
"","","ත්‍රීකුණාමලය","","","","","","","","","","","",""
"Eastern","","","","","","","","","","","","","",""
"","3","jp.kiy 
Kinniya","","","344
893","","","","","","","","",""
"","","Trincomalee","","","","","","","","","","","",""
"","","Serwila","Drought","2023.04.24","1283
4323","","","","","","","","",""
"","","Kuchchaveli","","","1038
3364","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2671
8599","0","0","0","0
2","0","0","0
0","0",""
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","6102
20227","0","0","0","0
2","0","0","0
0","0",""
"","","යාපනය","","","","","","","","","","","",""
"","","Chavakachcheri","High wind","2023.04.22","16
56","","","","15","1","2","","",""
"","4","aho;g;ghzk;","","","","","","","","","","","",""
"","","Maruthankerny
Jaffna","High wind","2023.04.23","","","","","","","1","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","16
56","0","0","0","0
15","1","3","0
0","0",""
"උතුරු පලාත","","Oddusuddan","High wind","2023.04.21","1
3","","","","1","","","","",""
"tl khfhzk;","","මුලතිව්","","","","","","","","","","","",""
"","","","High wind","2023.04.21","6
21","","","","6","","","","",""
"Northen","5","Ky;iyj;jPT 
Puthukudiyiruppu","","","","","","","","","","","",""
"","","Mulaitivu","Lightning","2023.04.22","1
5","","","","1","","","","",""
"","","Manthai East","High wind","2023.04.22","1
3","","","","1","","","","",""
"","","","","","9
32","0","0","0","0
9","0","0","0
0","0",""
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","25
88","0","0","0","0
24","1","3","0
0","0",""
"","","","High wind","2023.04.23","2
7","","","","2","","","","",""
"","","Deraniyagala","","","","","","","","","","","",""
"","","","Lightning","2023.04.23","2
8","","","","2","","","","",""
"","","Mawanella","Lightning","2023.04.23","2
5","","","","2","","","","",""
"","","Kegalle","High wind","2023.04.23","1
2","","","","1","","","","",""
"","","කෑෙල්ල","High wind","2023.04.22","7
36","","","","7","","","","",""
"ස්ත්‍බරෙමුව පලාත","","","","","","","","","","","","","",""
"","6","Yatiyantota","","","","","","","","","","","",""
"rg;ufKt","","Nffhiy  Kegalle","Lightning","2023.04.22/23","10
40","","","","10","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","",""
"","","Dehiowita","High wind","2023.04.23","2
7","","","","2","","","","",""
"","","Bulathkohopitiya","Lightning","2023.04.23","1
4","","","","1","","","","",""
"","","","High wind","2023.04.23","1
1","","","","1","","","","",""
"","","Aranayake","","","","","","","","","","","",""
"","","","Lightning","2023.04.23","3
10","","","","3","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","31
120","0","0","0","0
31","0","0","0
0","0",""
