"","","Nikaweratiya","","","22","80","","","","","","","","","",""
"","","Kuliyapitiya East","High Wind","2019.10.20","3","11","","","","","3","","","","",""
"","","Ibbagamuwa","Lightning","","1","4","","","","","1","","","","",""
"","","Kuliyapitiya West","High Wind","","1","2","","","","","1","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","387","1356","0","4","0","6","324","53","16","0","0","0"
"","","Mundalama","","","372","1399","","","","","1","","","4","212","783"
"","","Wanathavilluwa","","","27","99","","","","","6","","","","",""
"","","Wennappuwa","","","460","1670","","","","","","","","1","35","110"
"","","Karuwalagaswewa","","","1","4","","","","","1","","","","",""
"","","Naththandiya","","","298","1124","","","","","2","","","1","7","19"
"","පුත්තලම","Chilaw","Heavy","","500","1790","","2","","","25","","","","",""
"7","Gj;jsk;","","Rain/Lightning/Hi","2019.10.15","","","","","","","","","","","",""
"වයඹ පලාත","","","","","","","","","","","","","","","",""
"","Puttalam","Puttalam","gh wind/flood","","946","2988","","","","","","","","","",""
"tlNky; khfhzk;","","","","","","","","","","","","","","","",""
"North Western","","Dankotuwa","","","9","31","","1","","","7","1","","","",""
