"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","දින්‍ය :     2024-04-26",""
"","","උෂ්ණත්වය(ප්‍රස. අංශක)","","සාප්‍රේක්ෂ ආර්ද්‍රතාවය(%)",""
"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","36","26","90","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","33","26","95","70","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","33","26","95","70","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ගාල්ල","32","26","95","75","වැසි ස්වල්පයක්"
"යාපනය","35","26","95","65","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","35","23","90","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"නුවරඑළිය","24","15","95","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"රත්නපුරය","34","24","90","65",""
"","","","","","ැක"
"ත්‍රිකුණාමලය","34","26","90","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මන්නාරම","34","26","90","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
