"න්‍ රය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","24","85","45","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","33","26","85","75",""
"හකාළඹ","32","27","85","70","වැසි ස්වල්පයක්"
"ගාල්ල","30","26","90","85","වැසි ස්වල්පයක්"
"යාපනය","33","26","80","65","වැසි ස්වල්පයක්"
"ම නුවර","32","22","90","60","වැසි ස්වල්පයක්"
"නුවරඑළිය","23","13","95","65","වැසි ස්වල්පයක්"
"රත්නපුරය","35","24","95","60","වැසි ස්වල්පයක්"
"ිකුණාමලය","35","24","90","50","වැසි ස්වල්පයක්"
"මන්නාරම","32","27","85","60","ප්‍රධාන වශහයන් වැසි රහිත"
