"","Kolonna","Landslide Risk","2023.11.02","16","61","","","","","1","","","","",""
"","Opanayake","Landslide Risk","2023.11.06/09","3","12","","","","","1","","","","",""
"","Balangoda","Landslide","2023.11.06","1","2","","","","","1","","","","",""
"","රත්නපුර","","","","","","","","","","","","","",""
"","Kahawattha","High Wind","2023..11.09","1","5","","","","","1","","","","",""
"6",",uj;jpdGhp","","","","","","","","","","","","","",""
"","Rathnapura
Kuruvita","Lightning","2023.11.06/09","1","1","","","","","1","","","","",""
"","Eheliyagoda","Heavy Rain","2023.11.08","3","11","","","","","3","","","","",""
"","Kalawana","Highwind","2023.11.09","3","7","","","","","3","","","","",""
"ස්ත්‍බරගමුව පලාත","","","","","","","","","","","","","","",""
"rg;ufKt","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","28","99","0","0","0","0","11","0","0","0","0","0"
"Sabaragamuwa","","","","","","","","","","","","","","",""
"","Dehiowita","Lightning","2023.11.09","2","9","","","","","2","","","","",""
"","Bulathsinhala","Highwind","2023.11.09","1","4","","","","","1","","","","",""
"","කෑගල්ල","","","","","","","","","","","","","",""
"","","Lightning/Cutting","","","","","","","","","","","","",""
"7","Nffhiy         
Ruwanwella","","2023.11.08","1","4","","1","","","1","","","","",""
"","","failiture","","","","","","","","","","","","",""
"","Kegalle","","","","","","","","","","","","","",""
"","Galigamuwa","Flash Flood","2023.11.08","1","4","","1","","","1","","","","",""
"","Warakapola","Lightning/Tree fallan","2023.11.09","3","13","","","","","3","","","","",""
"","Rambukkana","Lightning","2023.11.09","1","3","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","9","37","0","2","0","0","8","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","37","136","0","2","0","0","19","0","0","0","0","0"
"","Ukuwela
මාතකල්/khj;jis/M","Highwind","2023.11.09","1","2","","","","","1","","","","",""
"8","","","","","","","","","","","","","","",""
"මධ්‍යම 
atale","","","","","","","","","","","","","","",""
"","Mathale","Highwind","2023.11.09","1","4","","","","","1","","","","",""
"පලාත/kj;jpa","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","2","6","0","0","0","0","2","0","0","0","0","0"
"khfhzk;/ Central","","","","","","","","","","","","","","",""
