"","Weather Forecast for Main Cities","","","","16-Apr-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","25","95","65","Showers or thundershowers after 2.00p.m"
"Batticaloa","31","25","95","75","Showers or thundershowers at times"
"Colombo","32","25","95","65","Showers or thundershowers after 2.00p.m"
"Galle","33","25","95","70","Showers or thundershowers after 2.00p.m"
"Jaffna","33","26","80","65","A few showers"
"Kandy","33","22","90","60","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","22","16","95","70","Showers or thundershowers at times"
"Ratnapura","34","24","95","70","Showers or thundershowers after 2.00p.m"
"Trincomalee","33","26","95","70","Several spells of showers"
"Mannar","33","26","90","70","Showers or thundershowers after 2.00p.m"
