"","Weather Forecast for Main Cities","","","","12-Apr-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","26","95","60","Showers or thundershowers after 2.00p.m"
"Batticaloa","30","26","95","75","Showers at times"
"Colombo","33","26","90","60","Showers or thundershowers after 4.00p.m"
"Galle","32","26","95","75","Showers or thundershowers after 2.00p.m"
"Jaffna","32","26","95","65","A few showers"
"Kandy","33","22","95","60","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","19","12","95","60","Showers or thundershowers after 2.00p.m"
"Ratnapura","34","24","95","65","Showers or thundershowers after 2.00p.m"
"Trincomalee","32","27","95","65","Showers at times"
"Mannar","33","27","90","55","Showers or thundershowers are likely after 2.00p.m"
