"ත්‍රීකුණාමලය","","","","","","","","","","","","","",""
"11
Verugal
jp.kiy","High Wind","2023.11.12","7","20","","","","","7","","","","",""
"නැ්ගනහිර පලාත","","","","","","","","","","","","","",""
"Trincomalee","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"Eastern","","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","7","20","0","0","0","0","7","0","0","0","0","0"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","7","20","0","0","0","0","7","0","0","0","0","0"
"Tumpame","Heavy rain/Lightning","2023.11.07-12","4","15","","","","","4","","","","",""
"Udunuwara","Heavy Rain/Wind","2023.11.08/09","2","5","","","","","2","","","","",""
"Akurana","Heavy Rain Land Slide","2023.11.12","5","17","","","","","4","","1","","",""
"නුවර","","","","","","","","","","","","","",""
"Medadumbara","Heavy rain","2023.11.12","1","5","","","","","1","","","","",""
"fz;b      
12","","","","","","","","","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","",""
"Gagawatakoralaya
Kandy","Heavy rain","2023.11.01","1","5","","","","","1","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","",""
"Patadumbara","Cutting Faliure","2023.11.08/11","3","8","","","","","3","","","","",""
"Central","","","","","","","","","","","","","",""
"Pasbagekoralaya","Cutting Faliure/Wind","2023.11.12","3","13","","","","","3","","","","",""
"Hataraliyadda","Heavy Rain","2023.11.12","4","14","","","","","4","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","23","82","0","0","0","0","22","0","1","0","0","0"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","23","82","0","0","0","0","22","0","1","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","5733","21697","2","2","4","2","183","4","7","13","164","551"
