"","ප්‍රධාන  න ර ස්දහා කාලගුණ අනාවැකිය","","","","2023-08-16"
"","උෂතණත්වය(ගස්. අංශක)","","ස්ාගේක්ෂ ආර්ද්‍රතාවය(%)","",""
"න රය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","25","85","45","ප්‍රධාන වශනයේ වැසි රහිත"
"මඩකලපුව","34","25","85","60","ප්‍රධාන වශනයේ වැසි රහිත"
"නකාළඹ","31","26","80","65","ප්‍රධාන වශනයේ වැසි රහිත"
"ගාල්ල","30","27","85","75","ප්‍රධාන වශනයේ වැසි රහිත"
"යාපනය","32","27","80","65","ප්‍රධාන වශනයේ වැසි රහිත"
"මහනුවර","31","19","90","50","ප්‍රධාන වශනයේ වැසි රහිත"
"නුවරඑළිය","21","12","95","70","ප්‍රධාන වශනයේ වැසි රහිත"
"රත්නපුරය","34","23","90","55","ප්‍රධාන වශනයේ වැසි රහිත"
"ිකුණාමලය","36","26","80","45","ප්‍රධාන වශනයේ වැසි රහිත"
"මේනාරම","31","27","80","70","ප්‍රධාන වශනයේ වැසි රහිත"
