"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","32","25","90","75","වැසි ස්වල්පයක්"
"මඩකලපුව","35","27","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","31","24","95","85","විටින් විට වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"ගාල්ල","29","24","95","85","විටින් විට වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"යාපනය","31","28","85","75","වැසි ස්වල්පයක්"
"ම නුවර","28","23","95","75","විටින් විට වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"නුවරඑළිය","18","15","95","85","විටින් විට වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"රත්නපුරය","30","22","95","85","විටින් විට වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"ත්‍රිකුණාමලය","31","26","85","60","වැසි ස්වල්පයක්"
