"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","දිනය :     2024-03-01",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරොධපුරය","34","23","90","55","ප්‍රධොන වශපයන් වැසි රහිත"
"මඩකලපුව","30","25","90","70","ප්‍රධොන වශපයන් වැසි රහිත"
"","","","","","සවස 4.00න්  සුව වැසි පහෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"පකො ඹ","34","25","80","40",""
"","","","","","හැක"
"ගොල්ල","32","25","90","60","සවස 2.00න්  සුව වැසි පහෝ ගිගුරුම් සහිත වැසි ඇති පේ"
"යො නය","31","24","90","65","ප්‍රධොන වශපයන් වැසි රහිත"
"මහනුවර","31","21","90","60","ප්‍රධොන වශපයන් වැසි රහිත"
"","","","","","සවස 2.00න්  සුව වැසි පහෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"නුවරඑළිය","20","12","90","50",""
"","","","","","හැක"
"රත්නපුරය","35","22","95","55","සවස 2.00න්  සුව වැසි පහෝ ගිගුරුම් සහිත වැසි ඇති පේ"
"ිකුණොමලය","31","26","80","65","ප්‍රධොන වශපයන් වැසි රහිත"
"මන්නොරම","32","26","85","60","ප්‍රධොන වශපයන් වැසි රහිත"
