"මපාමලානනරුව","","","","","","","","","","","","","",""
"උතුරුමැද පලාත","","","","","","","","","","","","","",""
"17
Medirigiriya
nghyd;dWit","High Wind","2019.10.28","16","56","","","","","16","","","","",""
"tlkj;jpa","","","","","","","","","","","","","",""
"Polonnaruwa","","","","","","","","","","","","","",""
"khfhzk","","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","16","56","0","0","0","0","16","0","0","0","0","0"
"North Central","","","","","","","","","","","","","",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","16","56","0","0","0","0","16","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","5364","20720","1","4","0","23","645","50","1","7","153","552"
"","","","","","රාජකාරි භාර ිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","","","","",""
