"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","26","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","36","27","80","50","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","31","25","95","75","විටින් විට වැසි"
"ගාල්ල","30","25","95","80","විටින් විට වැසි"
"යාපනය","32","28","80","70","වැසි ස්වල්පයක්"
"මහනුවර","29","25","90","70","විටින් විට වැසි"
"නුවරඑළිය","18","15","95","80","විටින් විට වැසි"
"රත්නපුරය","31","24","95","75","විටින් විට වැසි"
"ත්‍රිකුණාමලය","36","28","80","50","ප්‍රධාන වශයයන් වැසි රහිත"
