"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","26","90","70","ප්‍රධාන වශවයන් වැසි රහිත"
"මඩකලපුව","32","26","90","70","ප්‍රධාන වශවයන් වැසි රහිත"
"වකාළඹ","30","27","90","80","වැසි ස්වල්පයක්"
"ගාල්ල","29","27","95","90","වැසි ස්වල්පයක්"
"යාපනය","32","24","95","75","ප්‍රධාන වශවයන් වැසි රහිත"
"මහනුවර","29","21","95","70","වැසි ස්වල්පයක්"
"නුවරඑළිය","21","15","95","71","වැසි ස්වල්පයක්"
"රත්නපුරය","31","24","95","70","වැසි ස්වල්පයක්"
"ිකුණාමලය","33","26","90","65","ප්‍රධාන වශවයන් වැසි රහිත"
