"","Weather Forecast for Main Cities","","","","6-Nov-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","32","23","90","65","Mainly fair"
"Batticaloa","31","25","90","70","Mainly fair"
"Colombo","31","24","95","70","Showers or thundershowers are likely after 2.00p.m"
"Galle","30","24","95","70","Showers or thundershowers are likely after 2.00p.m"
"Jaffna","31","24","90","75","Several spells of light showers"
"Kandy","30","21","95","75","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","20","12","95","75","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","34","22","95","65","Showers or thundershowers are likely after 2.00p.m"
"Trincomalee","31","24","90","65","Mainly fair"
"Mannar","32","24","95","70","Several spells of showers"
