"Welimada","","","2","9","","","","","2","","","","",""
"","Heavy Rain & Highwind","","","","","","","","","","","","",""
"Bandarawela","","","3","10","1","","","","3","","","","",""
"","Lightning & Cutting","","","","","","","","","","","","",""
"Ella","","","3","13","","","","","3","","","","",""
"","Failture","","","","","","","","","","","","",""
"බදුල්ල","","","","","","","","","","","","","",""
"3
Uvaparanagama","Cutting Faliure","2022.10.31 /11.01","3","13","","","","","1","","","","",""
"gJs;is   Badulla
ඌව","","","","","","","","","","","","","",""
"Haliela","Heavy Rain","","1","2","","","","","1","","","","",""
"Cth khfhzk","","","","","","","","","","","","","",""
"; Uva
Meegahakiula","Highwind","","1","3","","","","","1","","","","",""
"","Landslide Risk &","","","","","","","","","","","","",""
"Passara","","","48","139","","","","","48","","","","",""
"","Cuttingg faliture","","","","","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","61","189","1","0","0","0","59","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","61","189","1","0","0","0","59","0","0","0","0","0"
"Ganga Ihala Korale","Cutting Faliure","2022.10.31","1","4","","","","","1","","","","",""
"නුවර","","","","","","","","","","","","","",""
"4","","","","","","","","","","","","","",""
"Thumpane
fz;b      Kandy","","2022.11.01","1","5","","","","","1","","","","",""
"","Heavy Rain & Highwind","","","","","","","","","","","","",""
"Udunuwara","","","2","6","","","","","2","","","","",""
"Delthota","Drowning","","","","1","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","4","15","1","0","0","0","4","0","0","0","0","0"
"මධ්‍යම පලාත","Cutting Faliure","2022.10.31-11.01","2","7","","","","","1","","","","",""
"Walapane","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","",""
"","Tree Fallen","2022.10.30","1","3","","","","","1","","","","",""
"Central","","","","","","","","","","","","","",""
"නුවරඑලිය 
Hanguranketha","Rock Fallen","2022.10.31","1","2","","","","","1","","","","",""
"5
Etnuypah","","","","","","","","","","","","","",""
"Nuwara Eliya","Cutting Faliure","2022.10.30-31","5","21","","","","","4","","","","",""
"Nuwara Eliya","Flood","2022.10.30","4","23","","","","","","","","","",""
"","Landslide","2022.10.30","1","3","","","","","1","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","14","59","0","0","0","0","8","0","0","0","0","0"
