"මන්නාරම","32","28","90","75","ප්‍රධාන වශයයන් වැසි රහිත",""
"","பிரதான நகரங்களுக்கான வானிலை முன்னறிவித்தல்","","","","",""
"","வவப்பநிலை (0C)","","சாரீரப்பதன் (%)","","",""
"நகரம்","","","","","","வானிலை"
"","உச்ச","குலைந்த","உச்ச","குலைந்த","",""
"அனுராதபுரம்","32","24","90","60","பிரதானமாக சீரான வானிலை",""
"மட்டக்களப்பு","33","26","90","60","பிரதானமாக சீரான வானிலை",""
"வகாழும்பு","30","26","90","70","அடிக்கடி மலை பெய்யும்",""
"காலி","29","26","90","80","அடிக்கடி மலை பெய்யும்",""
"யாழ்ப்பாணம்","33","28","90","70","பிரதானமாக சீரான வானிலை",""
"கண்டி","29","23","95","75","அடிக்கடி மலை பெய்யும்",""
"நுவவரலியா","19","15","95","80","அடிக்கடி மலை பெய்யும்",""
"இரத்தினபுரி","31","24","95","75","அடிக்கடி மலை பெய்யும்",""
"திருககாணமலை","35","26","85","55","பிரதானமாக சீரான வானிலை",""
"மன்னார்","32","28","90","75","பிரதானமாக சீரான வானிலை",""
