"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","25","90","60","ප්‍රධාන වශතයන් වැසි රහිත"
"මඩකලපුව","34","26","85","70","ප්‍රධාන වශතයන් වැසි රහිත"
"තකාළඹ","31","25","90","75","වැසි වාර කිහිපයක්"
"ගාල්ල","29","25","90","80","වැසි වාර කිහිපයක්"
"යාපනය","33","24","80","65","ප්‍රධාන වශතයන් වැසි රහිත"
"මහනුවර","28","21","95","80","වැසි වාර කිහිපයක්"
"නුවරඑළිය","19","13","95","85","වැසි වාර කිහිපයක්"
"රේනපුරය","31","24","95","85","වැසි වාර කිහිපයක්"
"ිකුණාමලය","35","26","85","55","ප්‍රධාන වශතයන් වැසි රහිත"
