"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","දිනය :     2024-02-23",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","24","90","45","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","31","24","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","33","25","85","60","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","32","26","85","50","ප්‍රධාන වශයයන් වැසි රහිත"
"යාපනය","32","24","90","50","ප්‍රධාන වශයයන් වැසි රහිත"
"ම නුවර","33","20","85","45","ප්‍රධාන වශයයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
