"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"අනුරාධ්‍පුරය","33","26","95","55",""
"","","","","","ැක"
"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"මඩකලපුව","32","27","90","65",""
"","","","","","ැක"
"හකාළඹ","30","28","85","70","වැසි වාර කිහිපයක්"
"ගාල්ල","30","28","90","75","වැසි වාර කිහිපයක්"
"යාපනය","31","27","90","75","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","29","23","95","65","වැසි වාර කිහිපයක්"
"නුවරඑළිය","23","15","95","40","වැසි වාර කිහිපයක්"
"රත්නපුරය","32","25","95","65","වැසි වාර කිහිපයක්"
"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
