"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරොධපුරය","36","25","85","50","ප්‍රධොන වශමයන් වැසි රහිත"
"ඩකලපුව","37","26","75","45","ප්‍රධොන වශමයන් වැසි රහිත"
"මකොළඹ","31","27","80","65","වැසි ස්වල්පයක්"
"ගොල්ල","29","26","85","70","වැසි ස්වල්පයක්"
"යොපනය","34","27","85","60","ප්‍රධොන වශමයන් වැසි රහිත"
"හනුවර","30","23","85","60","වැසි ස්වල්පයක්"
"නුවරඑළිය","19","14","85","70","ප්‍රධොන වශමයන් වැසි රහිත"
"රත්නපුරය","33","25","85","65","වැසි ස්වල්පයක්"
"ත්‍රිකුණො ලය","36","26","75","45","ප්‍රධොන වශමයන් වැසි රහිත"
"න්නොර","32","28","85","65","ප්‍රධොන වශමයන් වැසි රහිත"
