"","ත්‍රීකුණා ලය","Verugal","","2023.12.31","168","480","","1","","","","","","1","120","341"
"","5
jp.kiy","Kinniya","Flood","2023.12.30","139","297","","","","","","","","","",""
"","Trincomalee","Seruwila","","2024.01.01","10","32","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","317","809","0","1","0","0","0","0","0","1","120","341"
"","","Karaitheevu","","2023.12.29","554","1963","","","","","","","","","",""
"","","","","2023.12.28","37","152","","","","","","","","","",""
"","","Sammanthurai","","","","","","","","","","","","","",""
"","","","","2023.12.31","56","222","","4","","","56","","","","",""
"","","Ampara","","2023.12.29","13","45","","","","","5","","","","",""
"","අම්පාර","","","","","","","","","","","","","","",""
"","","Pothuvil","","2023.12.30","1556","6076","","","","","","","","","",""
"","mk;ghiw  
6","","Heavy Rain / Wind","","","","","","","","","","","","",""
"නැමගනහිර පලාත","","Lahugala","","2023.12.30","1761","4729","","","","","","","","","",""
"","Ampara","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","",""
"","","Dehiyathakndiya","","2023.12.31","7","27","","","","","7","","","","",""
"Eastern","","","","","","","","","","","","","","","",""
"","","Sainthamaruthu","","2023.12.31","3","11","","","","","3","","","","",""
"","","Mahaoya","","2023.12.30","5","26","","","","","5","","","","",""
"","","Uhana","","2023.12.31","5","14","","","","","5","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","3997","13265","0","4","0","0","81","0","0","0","0","0"
"","ඩකලපුව","Eravur Pattu","Flood/ High Wind","2023.12.28/30","443","1993","","","","","1","","","","",""
"","7
kl;lf;fsg;G","","","","","","","","","","","","","","",""
"","Batticaloa","Koralai Pattu North","Flood","2023.12.31","47","139","","","","","","","","1","47","139"
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","490","2132","0","0","0","0","1","0","0","1","47","139"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","4804","16206","0","5","0","0","82","0","0","2","167","480"
"","","Haguranketha","Heavy Rain","2023.12.29/30/31","38","137","","","","","38","1","","","",""
"","නුවරඑලිය","","","","","","","","","","","","","","",""
"","7
Etnuypah","Walapane","Heavy Rain","2023.12.27/29/30/31","19","60","","","","","3","","","1","16","45 Liyanwala Collage"
"","Nuwara Eliya","","","","","","","","","","","","","","",""
"","","Nuwaraeliya","High  wind","2023.12.27","4","16","","","","","4","","","1","4","16 Konkodiya Chearch"
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","61","213","0","0","0","0","45","1","0","2","20","61"
"","","Galewela","Heavy Rain","2023.12.29/30/31","5","14","","","","","5","","","","",""
"ධ්‍ය  පලාත","","Ukuwela","Heavy Rain","2023.12.29","1","4","","","","","1","","","","",""
"kj;jpa khfhzk;","","Raththota","Heavy Rain","2023.12.27 to 31","22","61","","","","","22","","","","",""
"Central","ාතමල්","","","","","","","","","","","","","","",""
"","8","Abangangakorale","Cutting Faliure","2023.12.28","1","2","","","","","1","","","","",""
"","khj;jis  Matale","","","","","","","","","","","","","","",""
"","","Naula","Heavy Rain","2023.12.22","1","4","","","","","1","","","","",""
"","","Wilgamuwa","Flood","2024.01.01","10","35","","","","","","","","1","10","35 Sailabimbaramaya Temple"
"","","Laggala pallegama","Heavy Rain","2023.12.31","8","19","","","","","6","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","48","139","0","0","0","0","36","0","0","1","10","35"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","109","352","0","0","0","0","81","1","0","3","30","96"
"","","Ipalogama","Flood","2023.12.30","2","9","","","","","","","","","",""
"","අනුරාධ්‍පුර","","","","","","","","","","","","","","",""
"උතුරු ැද පලාත","9
m.Guk;","Galnewawa","Flood","2023.12.30","5","24","","","","","","","","","",""
"tlkj;jpa","Anuradhapura","","","","","","","","","","","","","","",""
"","","Palagala","Heavy Rain","2023.12.30","2","8","","","","","2","","","","",""
"khfhzk; North","","","","","","","","","","","","","","","",""
"Central","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","9","41","0","0","0","0","2","0","0","0","0","0"
