"","ප්‍රධාන  නගර සදහා කාෙගුණ අනාවැකිය","","","","2023-05-19"
"","උෂ්ණත්වය(ලස. අංශ්‍ක)","","සාලේක්ෂ ආර්ද්‍රතාවය(%)","",""
"නගරය","","","","","කාෙගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","34","25","95","65","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"මඩකලපුව","35","26","95","70","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"ගකාළඹ","32","27","85","75","වැසි ස්වල්පයක්"
"ගාල්ල","30","26","95","85","වැසි ස්වල්පයක්"
"යාපනය","33","24","85","70","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"මහනුවර","31","22","95","60","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"නුවරඑළිය","24","14","90","45","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"රත්නපුරය","32","24","95","65","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"ිකුණාමලය","35","26","95","60","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"මන්නාරම","33","28","90","75","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
