"","Karaitheevu","","2024.01.09","2268","6886","","","","","","","","1","33","108"
"","Pothuvil","","2024.01.09","5690","22041","","","","","11","","","3","539","1506"
"නැමගනහිර පලාත","","","","","","","","","","","","","","",""
"","Addalachchenei","","2024.01.09","3345","10372","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","",""
"Eastern","Mahaoya","","2024.01.09","1","2","","","","","1","","","","",""
"","Ampara","","2024.01.09","253","627","","","","","8","","","2","51","202"
"","Lahugala","","2024.01.09","2892","8281","","","","","","","","","",""
"","Samanthurai","","2024.01.09","456","1626","","","","2","86","","","1","15","46"
"","Thirukkovil","","2024.01.09","7305","23229","","","","","12","","","","",""
"අම්පාර","","","","","","","","","","","","","","",""
"","Sainthamaruthu","","2024.01.09","42","161","","","","","","","","","",""
"mk;ghiw  
9","","Heavy Rain / Flood","","","","","","","","","","","","",""
"Ampara","Damana","","2024.01.09","114","407","","","","","","","","","",""
"","Kalmunai North","","2024.01.10","277","743","","","","","","","","","",""
"","Ninthavur","","2024.01.10","1537","4716","","","","","","","","7","559","1911"
"","Alaiyadiwembu","","2024.01.10","5957","18687","","","","","","","","","",""
"","Uhana","","2024.01.10","13","48","","","","","13","","","","",""
"","Irakkamam","","2024.01.10","38","118","","","","","6","","","","",""
"","Niavithanveli","","2024.01.10","3","15","","","","","2","","","","",""
"","Dehiaththakandiya","","2024.01.10","2","7","","","","","2","","","","",""
"","Kalmunai","","2024.01.10","2","12","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","30195","97978","0","0","0","2","143","0","0","14","1197","3773"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","32652","106041","0","0","1","2","157","1","0","16","1231","3824"
"","","Lightning","2024.01.07","5","19","","","","","1","","","","",""
"","Weeraketiya","","","","","","","","","","","","","",""
"","","Heavy Rain","2024.01.08","3","9","","","","","1","","","","",""
"","Tangalla","Heavy Rain / Wind","2024.01.01","3","11","","","","","2","","","","",""
"","Hambanthota","Heavy Rain / Flood","2024.01.07-09","71","256","","","","1","3","","","","",""
"හම්බනමතාට","","","","","","","","","","","","","","",""
"දකුනු පලාත","","High Wind","2024.01.09","1","5","","","","","1","","","","",""
"10
`k;ghe;Njhl;il","","","","","","","","","","","","","","",""
"","Walasmulla","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","",""
"Hambantota","","Cutting Faliure","2024.01.08","1","4","","","","","","","","","",""
"Southern","","","","","","","","","","","","","","",""
"","Sooriyawewa","Lightning","2024.01.06","2","9","","","","","2","","","","",""
"","Ambalanthota","Heavy Rain","2024.01.08","1","4","","","","","1","","","","",""
"","Beliaththa","Heavy Rain","2024.01.09","1","2","","","","","1","","","","",""
"","Thissamaharama","Heavy Rain / Flood","2024.01.08-09","77","296","","","","","8","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","165","615","0","0","0","1","20","0","0","0","0","0"
"මුලතිව්","","","","","","","","","","","","","","",""
"","","Heavy Rain & High","","","","","","","","","","","","",""
"11
Ky;iyj;jPT","Puthukudiyiruppu","","2024.01.09","4","17","","","","","","","","1","7","27 Moonkilaru Primary"
"උතුරු පලාත","","Wind","","","","","","","","","","","","","School"
"Mulaitivu","","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4","17","0","0","0","0","0","0","0","1","7","27"
