"උතුරු ප ාත","","","","","","","","","","","","","","","","",""
"","","","","","2025.01.21","37","119","","","","","","","","1","19","61"
"tl khfhzk;","","","Vengalacheddikulam","","","","","","","","","","","","","",""
"","","වව්නියාව","","","","","","","","","","","","","","",""
"Northen","5","","","Flood / Heavy Rain","","","","","","","","","","","","",""
"","","tTdpah  Vavuniya","","","2025.01.19","5","19","","","","","","","","","",""
"","","","Vavuniya","","2025.01.21","1","3","","","","","","","","","",""
"","","","Vavunia North","","2025.01.19","2","11","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","45","152","0","0","0","0","0","0","0","1","19","61"
"","","","Mannar Town","Heavy Rain / Flood","2025.01.19","7262","26762","","","","","1","","","","",""
"","","මන්නාරම","","","","","","","","","","","","","","",""
"","6","kd;dhH","Madhu","Heavy Rain / Flood","2025.01.19","1","6","","","","","","","","","",""
"","","Mannar","","","","","","","","","","","","","","",""
"","","","Nanattan","Heavy Rain / Flood","2025.01.21","2","7","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","7265","26775","0","0","0","0","1","0","0","0","0","0"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","7970","29299","0","3","0","0","52","0","0","4","86","260"
"","","","Samanthurei","","","82","249","","","","","","","","","",""
"","","","Pottuvil","","","5354","17608","","","","","3","","","","",""
"","","","MahaOya","","","1","5","","","","","1","","","","",""
"","7","","Padiathalawa","","","3","9","","","","","3","","","","",""
"","","අම්පාර","","","","","","","","","","","","","","",""
"","","mk;ghiw","Navithaveli","Heavy Rain & Flood","2025.01.18","2","4","","","","","2","","","","",""
"","","Ampara","","","","","","","","","","","","","","",""
"","","","Ampara","","","7","28","","","","","7","","","","",""
"","","","Thirikkovil","","","1653","5203","","","","","","","","","",""
"","","","Uhana","","","1","4","","","","","","","","","",""
"","","","Alayadivembu","","","3922","12690","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","11025","35800","0","0","0","0","16","0","0","0","0","0"
"","","","Manmunai North","","","13","32","","","","","","","","","",""
"","","","Manmunai South / Eruvil","","","57","189","","","","","","","","","",""
"","","","Mamunai West","","","32","82","","","","","9","","","","",""
"","","","Manmunai pattu","","","1","4","","","","","1","","","","",""
"නැපෙනහිර ප ාත","","","","","","","","","","","","","","","","",""
"","","","Koralaipattu","","","120","373","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","","",""
"","","මඩක පුව","","","","","","","","","","","","","","",""
"Eastern","","","Koralaipattu North","","","2155","5911","","","","","","","","","",""
"","8","kl;lf;fsg;G","","Flood","2025.01.13","","","","","","","","","","","",""
"","","","Koralaipattu West","","","100","363","","","","","1","","","","",""
"","","Batticaloa","","","","","","","","","","","","","","",""
"","","","Koralaipattu South","","","433","1323","","","","","","","","","",""
"","","","Eravur Pattu","","","3520","11220","","","","","10","","","","",""
"","","","Koralaipattu Central","","","102","386","","","","","1","","","","",""
"","","","Porathivu Pattu","","","21","47","","","","","","","","","",""
"","","","Manmunai South West","","","53","139","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","6607","20069","0","0","0","0","22","0","0","0","0","0"
"","","","Muthur","","","63","240","","","","","15","","","","",""
"","","","Seruvila","","","4","13","","","","","4","","","","",""
"","","ත්‍රීකුණාම ය","","","","","","","","","","","","","","",""
"","","","Trincomalee","Heavy Rain / Flood","2025.01.19 / 18","150","327","","","","","1","","","","",""
"","9","jp.kiy","","","","","","","","","","","","","","",""
"","","","Thambalagamuwa","","","40","250","","","","","","","","","",""
"","","Trincomalee","","","","","","","","","","","","","","",""
"","","","Kinniya","","","2","6","","","","","3","","","","",""
"","","","Verugal","Flood","2025.01.21","61","173","","","","","","","","1","16","49"
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","320","1009","0","0","0","0","23","0","0","1","16","49"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","17952","56878","0","0","0","0","61","0","0","1","16","49"
"","","නුවරඑලිය","","","","","","","","","","","","","","",""
"","10","Etnuypah","Maskeliya","Fire at Line houses","2025.01.17","7","33","","","","","8","","","2","7","33"
"මධයම ප ාත","","","","","","","","","","","","","","","","",""
"","","Nuwara Eliya","","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","","","",""
"Central","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","7","33","0","0","0","0","8","0","0","2","7","33"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","7","33","0","0","0","0","8","0","0","2","7","33"
