"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","දින්‍ය :     2024-03-17",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්තරතාවය(%)",""
"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","36","25","90","40","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","33","25","90","65","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","33","27","80","60","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"ගාල්ල","31","26","90","65",""
"","","","","","ැක"
"යාපනය","35","24","90","60","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","34","21","90","50","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
