"","ප්‍රධාන  නගර සදො කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(හස. අංශක)","","සාහේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","24","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","31","26","90","75","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","24","95","70","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"ගාල්ල","34","24","90","60","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"යාපනය","34","25","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","33","22","90","55","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","22","12","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"රත්නපුරය","35","23","95","60","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"ත්‍රිකුණාමලය","32","26","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","33","26","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
