"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","111","440","3","0","0","0","71","0","0","2","11","48"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","111","440","3","0","0","0","71","0","0","2","11","48"
"","","","Ganga Ihala Korale","Cutting Faliure","2022.10.31","1","4","","","","","1","","","","",""
"","","","","","2022.10.20","1","4","","","","","1","","","","",""
"","","","Thumpane","Heavy Rain &","","","","","","","","","","","","",""
"","","","","","","1","5","","","","","1","","","","",""
"","","","","Highwind","","","","","","","","","","","","",""
"","","","Udunuwara","","","2","6","","","","","2","","","","",""
"","","","","","2022.11.01","","","","","","","","","","","",""
"","","","","Drowning","","","","1","","","","","","","","",""
"","","","Delthota","","","","","","","","","","","","","",""
"","","","","Heavy Rain","","1","7","","","","","","","","","",""
"","","නුවර","","Landslide Risk","","2","11","","","","","","","","","",""
"","4","fz;b","Ganga wata koralaya","Flood","2022.11.05","3","14","","1","","","3","","","","",""
"","","Kandy","","","","6","25","","","","","6","","","","",""
"","","","Minipe","","2022.11.05","1","3","","","","","1","","","","",""
"","","","Doluwa","Heavy Rain","2022.11.03","1","5","","","","","1","","","","",""
"","","","Udapalatha","","2022.10.31","1","4","","","","","1","","","","",""
"","","","Ududumbara","","2022.10.28","1","2","","","","","1","","","","",""
"","","","","Heavy Rain &","","","","","","","","","","","","",""
"","","","Medadumbara","","2022.10.31","1","4","","","","","1","","","","",""
"","","","","Highwind","","","","","","","","","","","","",""
"මධ්‍යම පලාත",".","","","","","22","94","1","1","0","0","19","0","0","0","0","0"
"kj;jpa","","","","","","","","","","","","","","","","",""
"","","","","Cutting Faliure","2022.10.31-11.01","2","7","","","","","1","","","","",""
"khfhzk; Central","","","Walapane","","","","","","","","","","","","","",""
"","","","","Tree Fallen","2022.10.30","1","3","","","","","1","","","","",""
"","","නුවරඑලිය","","","","","","","","","","","","","","",""
"","","","Hanguranketha","Rock Fallen","2022.10.31","1","2","","","","","1","","","","",""
"","5","Etnuypah","","","","","","","","","","","","","","",""
"","","","","Cutting Faliure","2022.10.30-31","5","21","","","","","4","","","","",""
"","","Nuwara Eliya","","","","","","","","","","","","","","",""
"","","","Nuwara Eliya","Flood","2022.10.30","4","23","","","","","","","","","",""
"","","","","Landslide","2022.10.30","1","3","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","14","59","0","0","0","0","8","0","0","0","0","0"
"","","","","Heavy Rain","2022.11.04","6","21","","","","","1","","","1","6","21 Muththuvinayagar Kovila"
"","","","Rattota","","","","","","","","","","","","","",""
"","","මාතවල්","","Collapses of wall","2022.11.05","","","1","","","","","","","","",""
"","6","khj;jis","","","","","","","","","","","","","","",""
"","","","Pallepola","","","16","48","","","","","","","","1","16","48 Rusigama Temple"
"","","Matale","","","2022.11.04","","","","","","","","","","","",""
"","","","Ambangagakorale","Heavy Rain","","1","4","","","","","1","","","","",""
"","","","Yatawaththa","","2022.11.02","2","8","","","","","2","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","25","81","1","0","0","0","4","0","0","2","22","69"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","61","234","2","1","0","0","31","0","0","2","22","69"
"","","","","","2022.10.30-11.01","12","37","","","","","","","","","",""
"","","","Sandilippay","","","","","","","","","","","","","",""
"","","යාපනය","","","","1","5","","","","","1","","","","",""
"","7","","","Flash Flood","2022.11.01","","","","","","","","","","","",""
"","","aho;g;ghzk; Jaffna","Uduvil","","","1","5","","","","","1","","","","",""
"","","","Kopay","","2022.11.01 / 03","3","11","","","","","3","","","","",""
"උතුරු පලාත","","","Jaffna","","2022.11.04","1","3","","","","1","","","","","",""
"tl khfhzk;","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","18","61","0","0","0","1","5","0","0","0","0","0"
"Northen","","","","","","","","","","","","","","","","",""
"","","මුලතිව්","","","","","","","","","","","","","","",""
"","8","Ky;iyj;jPT","Maritimepattu","Lightning","2022.11.03","1","5","","","","","1","","","","",""
"","","Mulaitivu","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","1","5","0","0","0","0","1","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","19","66","0","0","0","1","6","0","0","0","0","0"
"","","ත්‍රීකුණාමලය","","","","","","","","","","","","","","",""
"","","","Seruwila","Lightning","2022.11.02","2","5","1","1","","","","","","","",""
"","9","jp.kiy","","","","","","","","","","","","","","",""
"නැවගනහිර පලාත","","Trincomalee","Kinniya","High Wind","2022.11.02","1","6","","","","","1","","","","",""
"fpof;F Eastern","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","3","11","1","1","0","0","1","0","0","0","0","0"
