"","Weather Forecast for Main Cities","","","","23-Nov-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","23","95","75","Showers or thundershowers at times"
"Batticaloa","30","25","95","80","Showers or thundershowers"
"Colombo","32","24","95","70","Showers or thundershowers after 2.00p.m"
"Galle","31","24","95","75","Showers or thundershowers after 2.00p.m"
"Jaffna","27","24","95","85","Showers or thundershowers at times"
"Kandy","29","21","95","70","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","22","13","95","75","Showers or thundershowers after 2.00p.m"
"Ratnapura","31","23","95","70","Showers or thundershowers after 2.00p.m"
"Trincomalee","30","24","95","85","Showers or thundershowers at times"
"Mannar","30","24","95","80","Showers or thundershowers after 2.00p.m"
