"Okawela","","2018.06.09","1","5","","","","","1","","","","",""
"","","2018.06.11","5","16","","","","","4","","","","",""
"හම්බන්නතොට/`k;gh
Beliaththa","","","","","","","","","","","","","",""
"16
e
Njhl;il","High Wind","2018.06.12","1","5","","","","","1","","","","",""
"/Hambantota","","","","","","","","","","","","","",""
"Hambanthota","","2018.06.13","10","37","","2","","","10","2","","","",""
"Ambalanthota","","2018.06.13","69","215","","","","","69","2","4","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","86","278","0","2","0","0","85","4","4","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","238","716","0","4","0","2","235","8","4","0","0","0"
"Uvaparanagama
බදුල්ල/gJs;is/B","","","14","56","","","","","14","","","","",""
"17","High Wind","2018.06.10","","","","","","","","","","","",""
"ඌව/Cth 
adulla","","","","","","","","","","","","","",""
"Welimada","","","20","80","","","","","20","","","","",""
"khfhzk;/Uv","","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total
a","","","34","136","0","0","0","0","34","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","34","136","0","0","0","0","34","0","0","0","0","0"
"","Missing in the","","","","","","","","","","","","",""
"Pottuvil
අම්පාර/mk;ghiw/","","2018.06.02","3","5","","","3","","","","","","",""
"18","Marine","","","","","","","","","","","","",""
"ැනග හිර 
Ampara","","","","","","","","","","","","","",""
"පලාත/fpof;F","","","","","","","","","","","","","",""
"/Eastern
දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","3","5","0","0","3","0","0","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","3","5","0","0","3","0","0","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","60930","214016","2","11","7","47","3027","45","7","12","75","250"
