"","Mannar Town
Heavy Rain/Flood","2024.11.23 - 26","14385","50026","","","","","5","","","21","650","2164"
"","Manthai West","","3563","12167","","","","","","","","3","100","316"
"මන්නාරම","","","","","","","","","","","","","",""
"11","Nannatan","","1314","4208","","","","","1","","","","",""
"","kd;dhH   Mannar","","","","","","","","","","","","",""
"","Musali","","384","1387","","","","","","","","","",""
"","Madhu","","165","546","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","19811","68334","0","0","0","0","6","0","0","24","750","2480"
"","Vavuniya North
Heavy Rain","2024.11.23","253","886","","","","","59","","","","",""
"වව්ියාව","Vavuniya
Flood","2024.11.27","990","3365","","","","","47","","","","",""
"12","","","","","","","","","","","","","",""
"","tTdpah Vavuniya
Vengalacheddikulam
High Wind","2024.11.25","256","928","","","","","93","","","","",""
"","vavuniya South
Heavy Rain","2024.11.26","17","45","1","","","","5","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","1516","5224","1","0","0","0","204","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","51170","171504","2","1","0","5","494","23","13","54","1464","4934"
"","Seruwila","2024.11.24 - 26","191","549","","","","","","","","","",""
"","Muthur","2024.11.25/12.01","1726","5069","","","","","","","","","",""
"","Thampalagamuwa","2024.11.24 - 26","338","1103","","","","","3","","","","",""
"","Morawewa","","42","141","","","","","5","","","","",""
"ත්‍රීකුණාමලය","Town & Gravets","2024.11.25 - 26","504","1882","","","","1","25","","","","",""
"13
jp.kiy","Kinniya","Heavy rain / Flood
2024.11.25 - 26","914","2316","","","","","","","","","",""
"Trincomalee","Kuchchewali","2024.11.26","213","590","1","","","","8","","","","",""
"","Kanthale","2024.11.25 - 26","68","273","","","","","10","","","","",""
"","Verugal","2024.11.25 - 26","353","1000","","","","","3","","","2","83","220"
"","Padavi Sripura","2024.11.25 - 26","23","79","","","","","3","","","","",""
"","Gomarankadawala","2024.11.25 - 26","1","3","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","4373","13005","1","0","0","1","58","0","0","2","83","220"
"","Manmunai South West","","2512","7648","","","","","1","","","","",""
"","Kattankudy","","956","3044","","","","","13","7","","","",""
"","Manmunai North","","3060","9375","","","","","21","5","","","",""
"","Eravur Paththu","","","","","","","","","","","","",""
"","","","5372","15113","","","","","37","","8","","",""
"","Chenkallady","","","","","","","","","","","","",""
"","Koralaipattu South kiran","","1302","4145","","","","","3","","","","",""
"","Koralaipattu","","","","","","","","","","","","",""
"","","","560","1688","","","","","","","","","",""
"මඩකලපුව","Valachchenai","","","","","","","","","","","","",""
"kl;lf;fsg;G 
14","Flood
Koralaipattu Central","2024.11.25","443","1468","","","","","8","","","","",""
"Batticaloa","","","","","","","","","","","","","",""
"","Koralaipattu West","","560","1925","","","","","","","","","",""
"","Manmunaioattu","","2165","6751","","","","","","13","","","",""
"","Manmunai West","","2184","7042","","1","","","14","","1","","",""
"","Manmunai South","","","","","","","","","","","","",""
"නැලගනහිර පලාත","","","2410","9185","","","","","9","","","","",""
"","Eruvilpattu","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"","Eravur Town","","354","1403","","","","","","","","","",""
"Eastern","","","","","","","","","","","","","",""
"","Karalaipattu North","","887","2410","","","","","9","2","","","",""
"","Porathivupattu vellaveli","","796","2335","","","","","14","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","23561","73532","0","1","0","0","129","27","9","0","0","0"
