"නැලෙනහිර පලාත","","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","",""
"Eastern","","","","","","","","","","","","","","","",""
"","ත්‍රීකුණාමලය","Seruwila","Heavy Rain","2022.12.25","1","3","","","","","1","","","","",""
"","5
jp.kiy","","","","","","","","","","","","","","",""
"","","Kanthale","Heavy Rain","2022.12.25","3","11","","","","","2","","","","",""
"","Trincomalee","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","4","14","0","0","0","0","3","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","28","95","0","0","0","0","12","0","0","0","0","0"
"","","Rideemaliyadda","High Wind","2022.12.25","7","29","","","","","7","","","","",""
"","","Lunugala","High Wind","2022.12.24","1","4","","","","","1","","","","",""
"","බදුේල","","","","","","","","","","","","","","",""
"","","Bandarawela","Cutting Faliure","2022.12.25","1","4","","2","","","1","","","","",""
"","gJs;is    
6","","","","","","","","","","","","","","",""
"ඌව","","","","","","","","","","","","","","","",""
"","Badulla","Soranathota","Heavy Rain","2022.12.23/25","1","5","","","","","1","","1","","",""
"Cth khfhzk;","","","","","","","","","","","","","","","",""
"","","Mahiyanganaya","High Wind","2022.12.25","2","7","","","","","2","","","","",""
"Uva","","","","","","","","","","","","","","","",""
"","","Haliela","High Wind","2022.12.25","1","3","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","13","52","0","2","0","0","13","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","13","52","0","2","0","0","13","0","0","0","0","0"
"","මන්නාරම    kd;dhH","","","","","","","","","","","","","","","found that two fishermen"
"","7","Musali","Boat Missing","2022.12.23","2","2","","","","","","","","","",""
"","Mannar","","","","","","","","","","","","","","","just now. Both are alive."
"උතුරු පලාත tl","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2","2","0","0","0","0","0","0","0","0","0","0"
"khfhzk","යාපනය","","","","","","","","","","","","","","",""
"","8
aho;g;ghzk;","Chavakachcheri","High Wind","2022.12.26","1","4","","","","","1","","","","",""
"Northen","","","","","","","","","","","","","","","",""
"","Jaffna","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1","4","0","0","0","0","1","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","3","6","0","0","0","0","1","0","0","0","0","0"
"","","Aththanagalla","Tree fallen","2022.12.26","1","5","","","","","1","","","","",""
"","","Mahara","Lightning/Heavy Rain","2022.12.25","3","15","","","","","3","","","","",""
"","","Biyagama","High Wind / Heavy Rain","2022.12.25","10","35","","","","","10","","","","",""
"","ෙම්පහ","","","","","","","","","","","","","","",""
"","9","Gampaha","Tree fallen","2022.12.25","2","7","","1","","","2","","","","",""
"Western  Nky;","fk;g`h Gampaha","","","","","","","","","","","","","","",""
"khfhzk; බස්ත්‍රනාහිර","","Dompe","Lightning/Heavy Rain","2022.12.25","9","33","","","","","9","","","","",""
"පලාත","","","","","","","","","","","","","","","",""
"","","Minuwangoda","High Wind","2022.12.25","1","4","","","","","1","","","","",""
"","","Meerigama","High Wind / Heavy Rain","2022.12.25/26","3","8","","","","","3","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","29","107","0","1","0","0","29","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","29","107","0","1","0","0","29","0","0","0","0","0"
"","","Kegalle","","2022.12.25","18","78","","","","","13","3","","","",""
"","","Bulathkohupitiya","","2022.12.25","2","5","","","","","2","","","","",""
"","","Warakapola","","2022.12.25","4","14","","","","","4","1","","","",""
"","","Deraniyagala","","2022.12.25","2","8","","","","","2","","","","",""
"","","","Tree fallen / Lightning","","","","","","","","","","","","",""
"","කෑෙේල Nffhiy","Galigamuwa","","2022.12.25/28","11","44","","1","","","11","1","","","",""
"","10","","/ Heavy Rain / High","","","","","","","","","","","","",""
"ස්ත්‍බරෙමුව පලාත","Kegalle","","","","","","","","","","","","","","",""
"","","Mawanella","","2022.12.25","74","350","","","","","75","","","","",""
"","","","Wind / Cutting Faliure","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","",""
"","","Yatiyantota","","2022.12.25/26","3","14","","","","","3","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","",""
"","","Rambukkana","","2022.12.25/26","22","84","","","","","22","3","","","",""
"","","Aranayaka","","2022.12.25","7","29","","","","","6","1","","","",""
"","","Ruwanwella","","2022.12.26","1","2","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","144","628","0","1","0","0","139","9","0","0","0","0"
