"","பிரதான நகரங் களுக்கான வானிலை முன் னறிவித்தை்","","","",""
"","வவப்பநிலை (0C)","","சாரீரப்பதன்  (%)","",""
"நகரம்","","","","","வானிலை"
"","உச்ச","குலைந்த","உச்ச","குலைந்த",""
"அனுராதபுரம்","33","25","90","55","பிரதானமாக சீரான வானிலை"
"மட்டக்களப்பு","34","26","80","50","பிரதானமாக சீரான வானிலை"
"வகாழும் பு","31","25","90","75","அடிக்கடி மலை பெய் யும்"
"காலி","29","25","90","80","அடிக்கடி மலை பெய் யும்"
"யாழ் ப்பாணம்","33","28","85","65","பிரதானமாக சீரான வானிலை"
"கண் டி","28","23","95","70","அடிக்கடி மலை பெய் யும்"
"நுவவரலியா","17","14","95","90","அடிக்கடி மலை பெய் யும்"
"இரத்தினபுரி","30","23","95","75","அடிக்கடி மலை பெய் யும்"
"திருககாணமலை","34","25","80","50","பிரதானமாக சீரான வானிலை"
"மன் னார்","32","27","85","70","சிறிதளவிை்  மலை பெய் யும்"
