"දකුනු පලාත","","2023.11.16","","","","","","","","","","","",""
"","Matara","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","",""
"Southern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","0","0","0","0","0","0","0","0","0","1","4","21"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","0","0","0","0","0","0","0","0","0","1","4","21"
"","Galigamuwa","","5","16","","","","","5","","","","",""
"","Flood/Tlandslide 
කෑගල්ල","","","","","","","","","","","","",""
"","Aranayake","","8","27","","","","","8","","","","",""
"ස්ත්‍බරගමුව පලාත","","","","","","","","","","","","","",""
"","Nffhiy   
3
Risk/Cutting","2023.11.19/20","","","","","","","","","","","",""
"rg;ufKt","Rambukkana
Kegalle","","3","6","","","","","3","","","","",""
"","","Failiture/Lightning","","","","","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","",""
"","Warakapola","","2","6","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","18","55","0","0","0","0","18","0","0","0","0","0"
"","Kahawatta
Cutting Failiture","2023.11.22","1","5","","","","1","","","","","",""
"","රත්නපුර","","","","","","","","","","","","",""
"","4
,uj;jpdGhp 
Balangoda
Cutting Failiture","2023.11.21","2","8","","","","","1","","","","",""
"","Rathnapura","","","","","","","","","","","","",""
"","Nivithigala
Heavy Rain","2023.11.21","1","5","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","4","18","0","0","0","1","2","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","22","73","0","0","0","1","20","0","0","0","0","0"
"","Hatharaliyadda
Heavy rain","","4","12","","","","","4","","","","",""
"","Gangawaata Korale
Cutting Failure","","2","5","","","","","1","","","","",""
"","Udunuwara
Heavy Rain","","2","6","","","","","2","","","","",""
"","නුවර","","","","","","","","","","","","",""
"","Medadumbara
Landslide Risk","2023.11.21","11","50","","","","","","","","1","11","50"
"","5
fz;b","","","","","","","","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","",""
"","Pathahewa heta
Flash Flood","","1","4","","","","","","","","","",""
"","Kandy","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","",""
"","Delthota
Heavy Rain","","1","8","","","","","1","","","","",""
"Central","","","","","","","","","","","","","",""
"","Doluwa
Heavy Rain","","2","3","","","","","1","","","","",""
"","Pathadumbara
Heavy Rain","2023.11.21/22","2","10","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","25","98","0","0","0","0","11","0","0","1","11","50"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","25","98","0","0","0","0","11","0","0","1","11","50"
