"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","36","24","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","31","25","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","25","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","31","25","85","70","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"යාපනය","35","22","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ම නුවර","32","21","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","23","10","95","60","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"රත්නපුරය","35","23","95","60","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"ත්‍රිකුණාමලය","32","23","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","34","25","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
