doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str	ut
lk_dmc_weather_forecasts	2026-01-17-16-00-weather-forecast	16-00-weather-forecast	2026-01-17	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600hrs_on_17__1768647701.pdf	16:00	1768645800.0
lk_dmc_weather_forecasts	2026-01-17-14-00-weather-forecast--eb2ff5a1	14-00-weather-forecast-tamil-language	2026-01-17	Weather Forecast (Tamil Language)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_17__1768641440.pdf	14:00	1768638600.0
lk_dmc_weather_forecasts	2026-01-17-14-00-weather-forecast	14-00-weather-forecast	2026-01-17	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_17__1768641211.pdf	14:00	1768638600.0
lk_dmc_weather_forecasts	2026-01-17-05-30-weather-forcast	05-30-weather-forcast	2026-01-17	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2026__1768610731.pdf	05:30	1768608000.0
lk_dmc_weather_forecasts	2026-01-16-16-00-weather-forcast	16-00-weather-forcast	2026-01-16	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_2026__1768560453.pdf	16:00	1768559400.0
lk_dmc_weather_forecasts	2026-01-16-15-00-weather-forecast--25b7ee17	15-00-weather-forecast-tamil-language	2026-01-16	Weather Forecast (Tamil Language)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_16__1768556229.pdf	15:00	1768555800.0
lk_dmc_weather_forecasts	2026-01-16-14-00-weather-forcast	14-00-weather-forcast	2026-01-16	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_2026__1768553431.pdf	14:00	1768552200.0
lk_dmc_weather_forecasts	2026-01-16-05-30-weather-forcast	05-30-weather-forcast	2026-01-16	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2026__1768522930.pdf	05:30	1768521600.0
lk_dmc_weather_forecasts	2026-01-15-16-00-weather-forcast	16-00-weather-forcast	2026-01-15	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_2026__1768475429.pdf	16:00	1768473000.0
lk_dmc_weather_forecasts	2026-01-15-14-00-weather-forecast--eb2ff5a1	14-00-weather-forecast-tamil-language	2026-01-15	Weather Forecast (Tamil Language)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400hrs_on_2026__1768469413.pdf	14:00	1768465800.0
lk_dmc_weather_forecasts	2026-01-15-14-00-weather-forecast	14-00-weather-forecast	2026-01-15	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_2026__1768469383.pdf	14:00	1768465800.0
lk_dmc_weather_forecasts	2026-01-15-05-30-weather-forcast	05-30-weather-forcast	2026-01-15	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2026__1768436827.pdf	05:30	1768435200.0
lk_dmc_weather_forecasts	2026-01-14-16-00-weather-forecast	16-00-weather-forecast	2026-01-14	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_14__1768387432.pdf	16:00	1768386600.0
lk_dmc_weather_forecasts	2026-01-14-14-00-weather-forecast	14-00-weather-forecast	2026-01-14	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_14__1768381124.pdf	14:00	1768379400.0
lk_dmc_weather_forecasts	2026-01-14-13-00-advisory-for-seve-9a640245	13-00-advisory-for-severe-lightning	2026-01-14	Advisory for Severe Lightning	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/LLA_26011401_EN__1768379051.pdf	13:00	1768375800.0
lk_dmc_weather_forecasts	2026-01-14-05-30-weather-forcast	05-30-weather-forcast	2026-01-14	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2026__1768349923.pdf	05:30	1768348800.0
lk_dmc_weather_forecasts	2026-01-13-16-00-weather-forecast	16-00-weather-forecast	2026-01-13	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_13__1768303416.pdf	16:00	1768300200.0
lk_dmc_weather_forecasts	2026-01-13-14-30-advisory-for-seve-5d28b3c7	14-30-advisory-for-severe-lightning-report-tamil-language	2026-01-13	Advisory for Severe Lightning Report (Tamil Language)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_Severe_Lightning_Report_at_1300_hrs_on_2026__1768295815.pdf	14:30	1768294800.0
lk_dmc_weather_forecasts	2026-01-13-14-00-weather-forecast	14-00-weather-forecast	2026-01-13	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at1400_hrs_on_13__1768295102.pdf	14:00	1768293000.0
lk_dmc_weather_forecasts	2026-01-13-13-00-advisory-for-seve-9a640245	13-00-advisory-for-severe-lightning	2026-01-13	Advisory for Severe Lightning	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_Severe_Lightning_Report_at_1300_hrs_on_2026__1768293291.pdf	13:00	1768289400.0
lk_dmc_weather_forecasts	2026-01-13-05-30-weather-forcast	05-30-weather-forcast	2026-01-13	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2026__1768263027.pdf	05:30	1768262400.0
lk_dmc_weather_forecasts	2026-01-12-16-00-weather-forecast	16-00-weather-forecast	2026-01-12	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_2026__1768216394.pdf	16:00	1768213800.0
lk_dmc_weather_forecasts	2026-01-12-14-00-weather-forecast-tamil	14-00-weather-forecast-tamil	2026-01-12	Weather Forecast (Tamil)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=0	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_2026__1768211457.pdf	14:00	1768206600.0
