doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str	ut
lk_dmc_weather_forecasts	2025-10-05-12-30-advisory-for-seve-69671090	12-30-advisory-for-severe-lightning-tamil	2025-10-05	Advisory for Severe Lightning (Tamil)	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_Severe_Lightning_-_03_at_1230hrs_on_05__1759651533.pdf	12:30	1759647600.0
lk_dmc_weather_forecasts	2025-10-05-05-30-weather-forcast	05-30-weather-forcast	2025-10-05	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Forecast_at_0530hrs__1759623153.pdf	05:30	1759622400.0
lk_dmc_weather_forecasts	2025-10-04-17-30-weather-advisory	17-30-weather-advisory	2025-10-04	Weather Advisory	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_heavy_rain_at_1730_hrs_on_2025__1759580500.pdf	17:30	1759579200.0
lk_dmc_weather_forecasts	2025-10-04-16-00-weather-forcast	16-00-weather-forcast	2025-10-04	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600hrs_on_04__1759573300.pdf	16:00	1759573800.0
lk_dmc_weather_forecasts	2025-10-04-14-00-weather-forecast	14-00-weather-forecast	2025-10-04	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400hrs_on_04__1759567264.pdf	14:00	1759566600.0
lk_dmc_weather_forecasts	2025-10-04-11-30-advisory-for-seve-914a1dbb	11-30-advisory-for-severe-lightning	2025-10-04	Advisory for Severe Lightning	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_Severe_Lightning_at_1130hrs_on_04__1759559433.pdf	11:30	1759557600.0
lk_dmc_weather_forecasts	2025-10-04-05-30-weather-forcast	05-30-weather-forcast	2025-10-04	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_report_at_0530hrs__1759536986.pdf	05:30	1759536000.0
lk_dmc_weather_forecasts	2025-10-03-16-00-weather-forecast	16-00-weather-forecast	2025-10-03	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600hrs_on_03__1759488616.pdf	16:00	1759487400.0
lk_dmc_weather_forecasts	2025-10-03-15-00-fishermen-bulleti-20c6df84	15-00-fishermen-bulletin-for-strong-winds-and-rough-seas	2025-10-03	Fishermen bulletin for strong winds and rough seas	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Fishermen_bulletin_for_strong_winds_and_rough_seas_at_1500hrs_on_03__1759484006.pdf	15:00	1759483800.0
lk_dmc_weather_forecasts	2025-10-03-14-00-weather-forecast	14-00-weather-forecast	2025-10-03	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=10	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400hrs_on_03__1759482173.pdf	14:00	1759480200.0
lk_dmc_weather_forecasts	2025-10-03-14-00-advisory-for-seve-32f2cf55	14-00-advisory-for-severe-lightning	2025-10-03	Advisory for Severe Lightning	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Advisory_for_Severe_Lightning_at_1400hrs_on_03__1759482282.pdf	14:00	1759480200.0
lk_dmc_weather_forecasts	2025-10-03-05-30-weather-forcast	05-30-weather-forcast	2025-10-03	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_report_at_0530hrs__1759450168.pdf	05:30	1759449600.0
lk_dmc_weather_forecasts	2025-10-02-16-30-warm-weather-advisory	16-30-warm-weather-advisory	2025-10-02	Warm Weather Advisory	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Warm_Weather_Advisory_at_1630hrs_on_02__1759404334.pdf	16:30	1759402800.0
lk_dmc_weather_forecasts	2025-10-02-16-00-weather-forecast	16-00-weather-forecast	2025-10-02	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600hrs_on_2025__1759401654.pdf	16:00	1759401000.0
lk_dmc_weather_forecasts	2025-10-02-14-00-weather-forecast	14-00-weather-forecast	2025-10-02	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400hrs_on_2025__1759394717.pdf	14:00	1759393800.0
lk_dmc_weather_forecasts	2025-10-02-05-30-weather-forcast	05-30-weather-forcast	2025-10-02	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530hrs_on_2025__1759364213.pdf	05:30	1759363200.0
lk_dmc_weather_forecasts	2025-10-01-16-00-weather-forcast	16-00-weather-forcast	2025-10-01	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600hrs_on_2025__1759316132.pdf	16:00	1759314600.0
lk_dmc_weather_forecasts	2025-10-01-14-00-weather-forecast	14-00-weather-forecast	2025-10-01	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1400_hrs_on_2025__1759308961.pdf	14:00	1759307400.0
lk_dmc_weather_forecasts	2025-10-01-05-30-weather-forcast	05-30-weather-forcast	2025-10-01	Weather Forcast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=20	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_0530_hrs_on_2025__1759277265.pdf	05:30	1759276800.0
lk_dmc_weather_forecasts	2025-09-30-16-00-weather-forecast	16-00-weather-forecast	2025-09-30	Weather Forecast	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=30	en	https://www.dmc.gov.lk/images/dmcreports/Weather_Report_at_1600_hrs_on_2025__1759229065.pdf	16:00	1759228200.0
lk_dmc_weather_forecasts	2025-09-30-15-30-warm-weather-advisory	15-30-warm-weather-advisory	2025-09-30	Warm Weather Advisory	https://www.dmc.gov.lk/index.php?option=com_dmcreports&view=reports&Itemid=274&report_type_id=2&lang=si-ta-en&limitstart=30	en	https://www.dmc.gov.lk/images/dmcreports/Warm_Weather_Advisory_at_1530hrs_on_30__1759227654.pdf	15:30	1759226400.0
