"","මුලතිව්","","","","","","","","","","","","","",""
"","","Heavy Rain & High","","","","","","","","","","","","",""
"8","Puthukudiyiruppu
Ky;iyj;jPT","","2024.01.09","4","17","","","","","","","","1","7","27 Moonkilaru Primary"
"උතුරු පලාත","","Wind","","","","","","","","","","","","","School"
"","Mulaitivu","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","",""
"Northen","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4","17","0","0","0","0","0","0","0","1","7","27"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","4","17","0","0","0","0","0","0","0","1","7","27"
"","Horowpothana","Heavy Rain","2024.01.07","1","1","","","","","1","","","","",""
"","Palugaswewa","Heavy Rain / Flood","2024.01.08-10","39","126","","","","2","","","","","",""
"","Na.Nu.Pa","Heavy Rain / Flood","2024.01.07-11","6","20","","","","","2","","","","",""
"","Nachchaduwa","Heavy Rain","2024.01.09","1","4","","","","","1","","","","",""
"","Galnewa
අනුරාධ්‍පුර     m.Guk;","Flood","2024.01.10","12","43","","","","1","","","","","",""
"9","","","","","","","","","","","","","","",""
"උතුරු ැද පලාත","Anuradhapura","","","","","","","","","","","","","",""
"","Ipalogama","Flood","2024.01.10","3","11","","","","","","","","","",""
"tlkj;jpa","","","","","","","","","","","","","","",""
"khfhzk;","Palagala","Heavy Rain","2024.01.08","3","13","","","","","3","","","","",""
"North Central","","","","","","","","","","","","","","",""
"","Thirappane","Heavy Rain","2024.01.08","2","7","","","","","2","","","","",""
"","Galenbindunuwewa","Heavy Rain","2024.01.10","4","9","","","","","4","","","","",""
"","Rajanganaya","Flood","2024.01.11","23","75","","","","","","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","94","309","0","0","0","3","13","0","0","0","0","0"
