"","ත්‍රීකුණා ලය","","","","","","","","","","","","","","",""
"","","Muthur","","","33","111","","","","","2","","","","",""
"4","jp.kiy","","Heavy Rain & Flood","2024.01.09-10","","","","","","","","","","","",""
"","","Thampalagamuwa","","","3","14","","","","","1","","","","",""
"","Trincomalee","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","36","125","0","0","0","0","3","0","0","0","0","0"
"","ඩකලපුව","Eravur Pattu","","","115","362","","","","","1","","","1","27","38 Eravur Pattu Kovil"
"","","","","","","","","","","","","","","","","building"
"5","kl;lf;fsg;G","","Flood","2024.01.09","","","","","","","","","","","",""
"","Batticaloa","Kattankudy","","","1505","4875","","","","","","","","1","7","13 BT/ Bathuriya School"
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","1620","5237","0","0","0","0","1","0","0","2","34","51"
"","","Karaitheevu","","2024.01.09","2404","7380","","","","","2","","","1","28","Vigneshwaran School
90"
"","","Pothuvil","","2024.01.09","6933","23231","","","","1","5","","","8","696","1972"
"","","Addalachchenei","","2024.01.09","8756","30367","","1","","","","","","1","64","219 Prathima School"
"","","Mahaoya","","2024.01.10","18","57","","","","","18","","","","",""
"","","Ampara","","2024.01.09","491","1932","","","","1","14","","","3","52","124"
"","","","","","","","","","","","","","","","","1. Lahugala Hospital 2."
"","","Lahugala","","2024.01.09","2918","8358","","","","","","","","2","26","Pansalgoda Community 
77"
"","","","","","","","","","","","","","","","","Hall"
"","","","","","","","","","","","","","","","","1.Dasalam National"
"","","Samanthurai","","2024.01.09","902","3133","","","","","49","","","2","111","School 2. Vipulananda 
371"
"නැමගනහිර පලාත","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Tamil School"
"fpof;F","","","","","","","","","","","","","","","",""
"Eastern","","Thirukkovil","","2024.01.09","8663","27424","","","","","27","","","1","35","126 Thirupathi School"
"","අම්පාර","Sainthamaruthu","","2024.01.09","130","498","","","","","","","","","",""
"6","mk;ghiw","","Heavy Rain / Flood","","","","","","","","","","","","",""
"","","Damana","","2024.01.09","314","1124","","","","1","9","","","1","42","150 Galmaduwa Temple"
"","Ampara","","","","","","","","","","","","","","",""
"","","Kalmunai North","","2024.01.10","475","1268","","","","","1","","","","",""
"","","Ninthavur","","2024.01.10","1851","6084","","","","","","","","7","1102","3768"
"","","Alaiyadiwembu","","2024.01.10","5957","18687","","","","","1","","","3","97","192"
"","","Uhana","","2024.01.10","125","399","","","","","19","1","","","",""
"","","Akkaraipattu","","2024.01.10","6871","25492","","","","","1","","","1","2","7 Badur Nagar School"
"","","Irakkamam","","2024.01.10","166","536","","","","","3","","","1","14","47 Manikkamadu"
"","","","","","","","","","","","","","","","","Community Hall"
"","","Navithanveli","","2024.01.10","3","15","","","","","","","","","",""
"","","Dehiaththakandiya","","2024.01.11","3","7","","","","","3","","","","",""
"","","Padiyathalawa","","2024.01.10","38","119","","","","","29","","","","",""
"","","Kalmunai","","2024.01.10","3978","13393","","","","","","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","50996","169504","0","1","0","3","181","1","0","31","2269","7143"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","52652","174866","0","1","0","3","185","1","0","33","2303","7194"
"","","Weeraketiya","Heavy Rain","2024.01.08-09","11","39","","","","","3","","","","",""
"","","Lunugamwehera","Flood","2024.01.08","7","32","","","","","","","","","",""
"","හම්බනමතාට","Tangalla","Heavy Rain / Wind","2024.01.08-09","2","8","","","","","1","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","","",""
"7","`k;ghe;Njhl;il","","","","","","","","","","","","","","",""
"","","Angunakolapelessa","Heavy Rain","2024.01.09","3","10","","","","1","2","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"","Hambantota","","","","","","","","","","","","","","",""
"Southern","","Katuwana","High Wind","2024.01.09","1","4","","","","1","","","","","",""
"","","Walasmulla","Heavy Rain","2024.01.10","1","3","","","","","1","1","","","",""
"","","Hambanthota","Heavy Rain / Flood","2024.01.10","161","586","","","","","1","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","186","682","0","0","0","2","8","1","0","0","0","0"
