"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","27","90","50","ප්‍රධාන වශවයේ වැසි රහිත"
"මඩකලපුව","36","27","80","45","ප්‍රධාන වශවයේ වැසි රහිත"
"වකාළඹ","30","25","90","80","වැසි වාර කිහිපයක්"
"ගාල්ල","29","26","95","80","වැසි වාර කිහිපයක්"
"යාපනය","32","27","90","75","ප්‍රධාන වශවයේ වැසි රහිත"
"මහනුවර","28","24","85","70","වැසි වාර කිහිපයක්"
"නුවරඑළිය","17","14","95","85","වැසි වාර කිහිපයක්"
"රත්නපුරය","29","24","90","75","වැසි වාර කිහිපයක්"
"ිකුණාමලය","36","26","80","70","ප්‍රධාන වශවයේ වැසි රහිත"
