"Rathmalana","","20","94","","","","","20","","","","",""
"Homagama
නකොළඹ/nfhOk;G/","","5","22","","","","","5","","","","",""
"20
High Wind","2018.08.15","","","","","","","","","","","",""
"Colombo
Moratuwa","","46","176","","","","","44","2","","","",""
"Maharagama","","9","51","","","","","14","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","80","343","0","0","0","0","83","2","0","0","0","0"
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","267","1088","0","0","0","3","269","2","0","0","0","0"
"Elpitiya","2018.08.16","10","31","","","","","9","1","","","",""
"Nagoda","2018.08.14","3","11","","","","","3","","","","",""
"High Wind
Ambalangoda","2018.08.16","4","20","","","","","3","1","","","",""
"21
ගාල්ල/fhyp/Galle","","","","","","","","","","","","",""
"Akmeemana","2018.08.16","1","8","","","","","1","","","","",""
"දකුනු","","","","","","","","","","","","",""
"Balapitiya","2018.08.16","6","29","","","","","6","","","","",""
"පලාත/njd;","","","","","","","","","","","","",""
"Nagoda
Tree Fallen","2018.08.18","2","7","","","","","2","","","","",""
"khfhzk;/","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total
Southern/","","26","106","0","0","0","0","24","2","0","0","0","0"
"හම්බන්නතොට/`k;g","","","","","","","","","","","","",""
"Okewela","2018.08.14","1","2","","","","","1","","1","","",""
"22
High Wind
he;Njhl;il","","","","","","","","","","","","",""
"Beliatta","2018.08.17","4","16","","","","","4","","","","",""
"Hambantota","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","5","18","0","0","0","0","5","0","1","0","0","0"
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","31","124","0","0","0","0","29","2","1","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","145795","491499","3","13","5","31","1122","23","9","16","130","559"
