"","","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","12512","44652","6","3","0","80","887","255","98","15","284","973"
"","","","","අකුණුගැසීම","","","","","","","","","","","","","Two persons deid due"
"","","","Welikanda","","2018.05.21","2","6","2","","","","","","","","",""
"","","","","kpd;dy;  Lightning","","","","","","","","","","","","","to lightning"
"","","","","","2018.05.25","1","5","","","","1","","","","","",""
"","","ලපොලලොන්නරුව","Dimbulagala","","","","","","","","","","","","","",""
"","18","nghyd;dWit","","","","2","5","","","","","2","","","","",""
"","","","","දැඩි සුලග","","","","","","","","","","","","",""
"උතුරුමැද","","Polonnaruwa","","","","","","","","","","","","","","",""
"","","","Higurakgopda","fLk; fhw;W  High","","2","9","","","","","2","","","","",""
"පලාත/tlkj;","","","","","2018.05.29","","","","","","","","","","","",""
"","","","","Wind","","","","","","","","","","","","",""
"jpa","","","Medirigiriya","","","4","14","","","","","4","","","","",""
"khfhzk;/","","","","","","","","","","","","","","","","",""
"","","","Thamankaduwa","","","2","7","","","","","2","","","","",""
"North","","","","","","","","","","","","","","","","",""
"Central/","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","13","46","2","0","0","1","10","0","0","0","0","0"
"","","මඩකලපුව/kl;lf;f","","Drowning / දිලේ","","","","","","","","","","","","","One person died due"
"","19","","Kiran","","2018.05.26","","","1","","","","","","","","",""
"","","sg;G/ Batticaloa","","ගිලීම්","","","","","","","","","","","","","to Drowning"
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","0","0","1","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","13","46","3","0","0","1","10","0","0","0","0","0"
"","","ත්‍රීකුණාමලය","Thambalgamma","දැඩි වර්ෂාව","2018.05.23","1","4","","","","","1","","","","",""
"නැලගනහිර","20","jp.kiy","","fLk; kio Heavy","","","","","","","","","","","","",""
"","","","Muthur","","","1","3","","","","","","","","","",""
"පලාත","","Trincomalee","","Rain","2018.05.25","","","","","","","","","","","",""
"","","","Kinniya","","","288","1125","","","","","1","","","","",""
"fpof;F","","","","","","","","","","","","","","","","",""
"Eastern","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","290","1132","0","0","0","0","2","0","0","0","0","0"
