"","","නුවර","","","","","","","","","","","","","","",""
"","5","fz;b","Medadumbara","Heavy rain","2023.11.21","","","","","","","","","","1","11","50 Rangala Primary Tamil"
"","","","","","","","","","","","","","","","","","School"
"","","Kandy","","","","","","","","","","","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","0","0","0","0","1","11","50"
"","","","Hanguranketha","Heavy Rain","2023.11.19","1","1","","","","","1","","","","",""
"","","","","Flash Flood","2023.11.20","10","48","","","","","10","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","Nuwara Eliya","","2023.11.21","1","5","","","","","","","","","",""
"","","නුවරඑලිය","","","","","","","","","","","","","","",""
"Central","","","","","","","","","","","","","","","","",""
"","6","Etnuypah","","","2023.11.22","1","4","","","","","","","","","",""
"","","Nuwara Eliya","","","","","","","","","","","","","","",""
"","","","","Heavy Rain","2023.11.19","7","19","","","","","6","","","","",""
"","","","Walapane","","","","","","","","","","","","","",""
"","","","","Heavy Rain","2023.11.21","10","44","","","","","4","","","","",""
"","","","Hanguranketha","Heavy Rain","2023.11.21","2","10","","","","","2","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","32","131","0","0","0","0","23","0","0","0","0","0"
