"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","34","25","95","65","සවස 2.00න පසුව වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"මඩකලපුව","32","26","95","75","සවස 2.00න පසුව වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"්කාළඹ","30","25","95","80","විටින විට වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති ්ේ"
"ගාල්ල","29","25","95","85","විටින විට වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති ්ේ"
"යාපනය","32","24","95","75","විටින විට වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති ්ේ"
"මහනුවර","29","22","95","70","සවස 2.00න පසුව වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"නුවරඑළිය","21","12","95","75","සවස 2.00න පසුව වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"රත්නපුරය","31","24","95","85","විටින විට වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති ්ේ"
"ත්‍රිකුණාමලය","32","25","95","70","සවස 2.00න පසුව වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"මනනාරම","31","25","95","75","විටින විට වැසි ්හෝ ගිගුරුම් සහිත වැසි ඇති ්ේ"
