"","Weather Forecast for Main Cities","","","","14-Apr-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","24","90","70","Showers or thundershowers after 2.00p.m"
"Batticaloa","31","25","95","70","Several spells of light showers"
"Colombo","33","24","95","60","Showers or thundershowers after 2.00p.m"
"Galle","32","26","95","60","Showers or thundershowers after 2.00p.m"
"Jaffna","34","26","95","65","A few showers"
"Kandy","33","22","90","60","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","21","14","95","65","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","32","24","95","65","Showers or thundershowers after 2.00p.m"
"Trincomalee","32","24","95","70","A few showers"
"Mannar","32","25","95","70","Showers or thundershowers after 2.00p.m"
