"Karainagar","","","19","54","","","","","","","","","",""
"Karaveddy","","2024.12.14-16","136","407","","","","","1","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","219","664","0","0","0","0","10","2","0","3","35","114"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","219","664","0","0","0","0","10","2","0","3","35","114"
"නුවරඑලිය","","","","","","","","","","","","","",""
"2
Haguranketha
Etnuypah","Fire","2024.12.22","20","72","","","","","20","","","1","20","72 Kabaragalawatta Tamil School"
"මධ්‍යම පලාත","","","","","","","","","","","","","",""
"Nuwara Eliya
kj;jpa khfhzk","","","","","","","","","","","","","",""
"Central
දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","20","72","0","0","0","0","20","0","0","1","20","72"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","20","72","0","0","0","0","20","0","0","1","20","72"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","239","736","0","0","0","0","30","2","0","4","55","186"
