"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","දින්‍ය :     2025-02-19",""
"","උෂ්ණත්වය(පස. අංශ්‍ක)","","සාපේක්ෂ ආර්ද්‍රතාවය(%)","",""
"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","21","90","50","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","30","23","90","70","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","32","25","90","60","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 4.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති"
"ගාල්ල","30","24","95","75",""
"","","","","","විය  ැක"
"යාපනය","32","20","90","60","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","33","19","90","50","ප්‍රධාන වශහයන් වැසි රහිත"
"නුවරඑළිය","22","8","90","45","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 4.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති"
"රත්නපුරය","36","24","95","45",""
"","","","","","විය  ැක"
"ිකුණාමලය","30","22","85","60","ප්‍රධාන වශහයන් වැසි රහිත"
"මන්නාරම","31","25","85","60","ප්‍රධාන වශහයන් වැසි රහිත"
